window,source,target,source_family,target_family,any_lagged_graph_selected,any_lagged_raw_p05,any_lagged_graph_selected_and_raw_p05,any_lagged_window_fdr_q05,any_lagged_supported,supported_taus,graph_selected_taus,raw_p05_taus,graph_raw_p05_taus,best_lagged_tau,best_lagged_layer,best_lagged_val,best_lagged_abs_val,best_lagged_p,best_lagged_q,min_lagged_p,min_lagged_q,max_lagged_abs_val,n_lagged_tests,n_lagged_graph_selected,n_lagged_raw_p05,n_lagged_graph_raw_p05,n_lagged_supported,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,evidence_tier,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,pair_phi_risk,v1_lead_lag_yes,v1_available,tau0_graph_selected_bool,tau0_raw_p05,tau0_q05,tau0_supported_bool,tau0_val,abs_tau0_val,tau0_p,tau0_q,tau0_graph_entry,tau0_abs_ge_best_lagged_abs,lagged_layer_pair,tau0_layer_pair,tau0_lagged_joint_class,v1_to_pcmci_fate
S1,H_zonal_width,V_strength,H,V,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,-0.0438924476202017,0.0438924476202017,0.0863154408645762,0.5761612552511544,0.0863154408645762,0.5761612552511544,0.0438924476202017,5,0,0,0,0,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.1699440116061737,0.1699440116061737,-0.1924718815810103,0.1924718815810103,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,False,False,False,-0.0123212380623379,0.0123212380623379,0.6314571470767287,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,H_centroid_lat,Je,H,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,-0.0262985888620673,0.0262985888620673,0.3041025234020442,0.6533612760405476,0.3041025234020442,0.6533612760405476,0.0262985888620673,5,0,0,0,0,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.2565037613388568,0.2565037613388568,0.2722224593102738,0.2722224593102738,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,False,False,False,0.0519157457997638,0.0519157457997638,0.0813648595611057,0.5727981489483928,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,H_strength,Je,H,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,0.0322866164783461,0.0322866164783461,0.2068786945362035,0.5903508369708066,0.2068786945362035,0.5903508369708066,0.0322866164783461,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,0.0740149698822238,0.0740149698822238,0.0987485026752759,0.0987485026752759,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,False,False,False,-0.0062741672644001,0.0062741672644001,0.8071604190534133,0.9559068093249266,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,H_west_extent_lon,Je,H,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,-0.0452721542344953,0.0452721542344953,0.0768720040910421,0.5761612552511544,0.0768720040910421,0.5761612552511544,0.0452721542344953,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,-0.0779367498366197,0.0779367498366197,-0.0007387005443462,0.0007387005443462,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.0216495672165822,0.0216495672165822,0.3992821492426094,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,H_zonal_width,Je,H,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,-0.0297816649963897,0.0297816649963897,0.24448836905811,0.6169367621442271,0.24448836905811,0.6169367621442271,0.0297816649963897,5,0,0,0,0,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.0841740623608489,0.0841740623608489,-0.1159886894448613,0.1159886894448613,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,False,False,False,-0.0082992804645113,0.0082992804645113,0.7464643461932882,0.9345976366972876,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,Jw_axis_lat,Je,Jw,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,0.0357632626395623,0.0357632626395623,0.1620555259859792,0.5788618413988172,0.1620555259859792,0.5788618413988172,0.0357632626395623,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.1306519010943186,0.1306519010943186,0.2001879685557387,0.2001879685557387,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,Jw_axis_lat -> Je_axis_lat,none,False,True,False,False,False,False,-0.0108477735498499,0.0108477735498499,0.6722908232678102,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,Jw_meridional_width,Je,Jw,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,-0.0184261540530893,0.0184261540530893,0.4713926020602009,0.7479964025724061,0.4713926020602009,0.7479964025724061,0.0184261540530893,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,-0.0184261540530893,0.0184261540530893,0.0043447937264331,0.0043447937264331,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.025340170498351,0.025340170498351,0.323023904603881,0.7714586257218272,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,Jw_strength,Je,Jw,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,0.0459012058830176,0.0459012058830176,0.0727610644905654,0.5761612552511544,0.0727610644905654,0.5761612552511544,0.0459012058830176,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,4,0.0788833635116352,0.0788833635116352,0.0155349980449278,0.0155349980449278,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.0074040077672701,0.0074040077672701,0.7729465346829044,0.9372737507178526,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,P_main_band_share,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0446892860320284,0.0446892860320284,0.0805549118731243,0.5761612552511544,0.0805549118731243,0.5761612552511544,0.0446892860320284,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.3024443183860542,0.3024443183860542,0.3533360578055778,0.3533360578055778,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,P_main_band_share -> Je_axis_lat,none,False,True,False,False,False,False,-0.0074832611607309,0.0074832611607309,0.7710248253236515,0.9372737507178526,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,P_main_minus_south,Je,P,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0421485659379426,0.0421485659379426,0.0993454675569784,0.5761612552511544,0.0993454675569784,0.5761612552511544,0.0421485659379426,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.2800847148405314,0.2800847148405314,0.3446590238706156,0.3446590238706156,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,P_main_minus_south -> Je_axis_lat,none,False,True,False,False,False,False,0.0107840842855745,0.0107840842855745,0.6744070452876351,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,P_north_band_share_35_45,Je,P,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0337665271077496,0.0337665271077496,0.1869519938276345,0.5846989154628456,0.1869519938276345,0.5846989154628456,0.0337665271077496,5,0,0,0,0,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,0.1161381690176312,0.1161381690176312,0.1874149758984875,0.1874149758984875,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,False,False,False,0.01348983827052,0.01348983827052,0.5993407576823585,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,P_north_minus_main_35_45,Je,P,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,0.0448555985304949,0.0448555985304949,0.0796300664425762,0.5761612552511544,0.0796300664425762,0.5761612552511544,0.0448555985304949,5,0,0,0,0,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,same_day_dominant,True,1,-0.2492458665338209,0.2492458665338209,-0.2594883132441248,0.2594883132441248,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,same_day_exceeds_positive_lag,same_day_dominant,,none,False,True,False,False,False,False,0.0019396530870252,0.0019396530870252,0.9398290444697518,0.9791675942444572,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,P_south_band_share_18_24,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0264597776208234,0.0264597776208234,0.3009888946158929,0.6519309391117792,0.3009888946158929,0.6519309391117792,0.0264597776208234,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,-0.1665796268651429,0.1665796268651429,-0.23412764945633,0.23412764945633,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,P_south_band_share_18_24 -> Je_axis_lat,none,False,True,False,False,False,False,-0.0226196365878627,0.0226196365878627,0.3781754713540564,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,P_spread_lat,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0478444049503768,0.0478444049503768,0.0613470058736626,0.5761612552511544,0.0613470058736626,0.5761612552511544,0.0478444049503768,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,-0.161950228154437,0.161950228154437,-0.1352433173545405,0.1352433173545405,Tier3_surrogate_or_persistence_sensitive_yes,do not use as strict pathway entry; retain in risk pool,,same_day_coupling_present,,none,True,True,False,False,False,False,0.0067187178930222,0.0067187178930222,0.7936616327446746,0.95346184035288,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0448247476824749,0.0448247476824749,0.0798374895958274,0.5761612552511544,0.0798374895958274,0.5761612552511544,0.0448247476824749,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.2558588086284173,0.2558588086284173,0.3334061434980996,0.3334061434980996,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,P_total_centroid_lat_10_50 -> Je_axis_lat,none,False,True,False,False,False,False,-0.0202782871616808,0.0202782871616808,0.4301224690330332,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,V_NS_diff,Je,V,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0478677926660936,0.0478677926660936,0.0613900192193274,0.5761612552511544,0.0613900192193274,0.5761612552511544,0.0478677926660936,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.2946696357946986,0.2946696357946986,0.4043788377551237,0.4043788377551237,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_NS_diff -> Je_axis_lat,none,False,True,False,False,False,False,0.0281625957102504,0.0281625957102504,0.2731455943179544,0.763378462691161,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,V_pos_centroid_lat,Je,V,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0455809567959513,0.0455809567959513,0.0746875917134474,0.5761612552511544,0.0746875917134474,0.5761612552511544,0.0455809567959513,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.1035698367523142,0.1035698367523142,0.085048686404067,0.085048686404067,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.001555559661555,0.001555559661555,0.9516960475812593,0.9791675942444572,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_axis_lat,V_strength,Je,V,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0268065362346641,0.0268065362346641,0.2950126460309346,0.6491135394297934,0.2950126460309346,0.6491135394297934,0.0268065362346641,5,0,0,0,0,lead_lag_no_reverse_dominant,lead_lag_no,reverse_dominant,True,1,0.2445659261301677,0.2445659261301677,0.3512663912733854,0.3512663912733854,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,reverse_lag_dominant,reverse_direction,V_strength -> Je_axis_lat,none,False,True,False,False,False,False,0.0111834187865459,0.0111834187865459,0.6634968895738321,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,H_centroid_lat,Je,H,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,-0.049645935345356,0.049645935345356,0.0521950500825122,0.5761612552511544,0.0521950500825122,0.5761612552511544,0.049645935345356,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,-0.0613555033666346,0.0613555033666346,-0.0483286928634972,0.0483286928634972,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,True,True,True,True,-0.1217047228751424,0.1217047228751424,1.933178128680365e-06,9.923647727225877e-05,x-x,True,lagged_L0_none,tau0_L4_supported,tau0_supported_only,not_v1_lead_lag_yes
S1,Je_meridional_width,H_strength,Je,H,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0264097142420252,0.0264097142420252,0.3019047191044849,0.6520803189634036,0.3019047191044849,0.6520803189634036,0.0264097142420252,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0272266692377331,0.0272266692377331,0.0188200958391948,0.0188200958391948,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,moderate,False,True,False,False,False,False,-0.0033513832775988,0.0033513832775988,0.8961963375437225,0.9719312393079808,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,H_west_extent_lon,Je,H,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,-0.0217828674113752,0.0217828674113752,0.3945215501109035,0.7023851874806838,0.3945215501109035,0.7023851874806838,0.0217828674113752,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,-0.0209434854278171,0.0209434854278171,-0.0014179331153554,0.0014179331153554,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.0338697697095228,0.0338697697095228,0.1869088051788976,0.6949826839132821,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,H_zonal_width,Je,H,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0376786037919401,0.0376786037919401,0.1407172770597157,0.5763420390211762,0.1407172770597157,0.5763420390211762,0.0376786037919401,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.0385618150534715,0.0385618150534715,-0.0014105102805657,0.0014105102805657,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.0107594117229182,0.0107594117229182,0.6749075692513391,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,Jw_axis_lat,Je,Jw,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0286212818920549,0.0286212818920549,0.2632076408597859,0.6294095759690533,0.2632076408597859,0.6294095759690533,0.0286212818920549,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0288726180797946,0.0288726180797946,0.0177004039358832,0.0177004039358832,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.0211057059762921,0.0211057059762921,0.41030924669673,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,Jw_meridional_width,Je,Jw,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,-0.0204574146611885,0.0204574146611885,0.4239276132824368,0.7181697896165111,0.4239276132824368,0.7181697896165111,0.0204574146611885,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,3,-0.0204574146611885,0.0204574146611885,-0.007940989325321,0.007940989325321,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.0060578614706051,0.0060578614706051,0.8131415066335413,0.9559068093249266,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,Jw_strength,Je,Jw,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0300912580202116,0.0300912580202116,0.2394628732197853,0.6144997920189702,0.2394628732197853,0.6144997920189702,0.0300912580202116,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,2,0.0305564316004254,0.0305564316004254,0.0152973909142518,0.0152973909142518,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.0035576174388563,0.0035576174388563,0.8896676866158408,0.9719312393079808,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_main_band_share,Je,P,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0478426013058972,0.0478426013058972,0.0613567943157508,0.5761612552511544,0.0613567943157508,0.5761612552511544,0.0478426013058972,5,0,0,0,0,lead_lag_ambiguous_direction_uncertain,lead_lag_ambiguous,direction_uncertain,False,5,0.071409930796244,0.071409930796244,0.0498984865081147,0.0498984865081147,Tier4c_ambiguous_direction_uncertain,expanded temporal risk pool only; useful for feedback/same-day/transition audit,direction_difference_not_stable,direction_uncertain,,none,False,True,False,False,False,False,-0.0167407857351114,0.0167407857351114,0.5148369577969507,0.809029505109494,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_main_minus_south,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.045799245476656,0.045799245476656,0.0734940955858763,0.5761612552511544,0.0734940955858763,0.5761612552511544,0.045799245476656,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0670474404693977,0.0670474404693977,0.0402459367774906,0.0402459367774906,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.0255652018286786,0.0255652018286786,0.3190626286449715,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_north_band_share_35_45,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0352751280484529,0.0352751280484529,0.1678652543128473,0.5846989154628456,0.1678652543128473,0.5846989154628456,0.0352751280484529,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0362143474335382,0.0362143474335382,-0.0132266111879049,0.0132266111879049,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.0004750220930131,0.0004750220930131,0.9852363591380636,0.9883256218034072,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_north_minus_main_35_45,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0491665614026449,0.0491665614026449,0.0545112447661661,0.5761612552511544,0.0545112447661661,0.5761612552511544,0.0491665614026449,5,0,0,0,0,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,5,-0.0505423932362281,0.0505423932362281,-0.0554463984459105,0.0554463984459105,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,False,False,False,0.0124679715223606,0.0124679715223606,0.6273998522352207,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_south_band_share_18_24,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0407055500161423,0.0407055500161423,0.1114825597237383,0.5761612552511544,0.1114825597237383,0.5761612552511544,0.0407055500161423,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,-0.0422199123055574,0.0422199123055574,-0.0138080592711869,0.0138080592711869,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.0034885409526456,0.0034885409526456,0.891832023840615,0.9719312393079808,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_spread_lat,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0238707897053664,0.0238707897053664,0.3509359410168589,0.675667758055169,0.3509359410168589,0.675667758055169,0.0238707897053664,5,0,0,0,0,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,1,-0.0670767434355403,0.0670767434355403,-0.0670831525191074,0.0670831525191074,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,none,False,True,False,False,False,False,-0.0141940642226622,0.0141940642226622,0.5802914208458781,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,P_total_centroid_lat_10_50,Je,P,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0443551493884668,0.0443551493884668,0.0828477051159373,0.5761612552511544,0.0828477051159373,0.5761612552511544,0.0443551493884668,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,5,0.0603550575082203,0.0603550575082203,0.0249655272212365,0.0249655272212365,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,-0.0176634568754165,0.0176634568754165,0.4917960897122022,0.809029505109494,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,V_NS_diff,Je,V,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,0.049721963253993,0.049721963253993,0.0520659536404787,0.5761612552511544,0.0520659536404787,0.5761612552511544,0.049721963253993,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,5,0.1086483612385078,0.1086483612385078,0.0391466672810922,0.0391466672810922,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,none,True,True,False,False,False,False,0.0100338785100419,0.0100338785100419,0.6962665832798515,0.8889984490773356,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,Je_meridional_width,V_pos_centroid_lat,Je,V,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.019474322825745,0.019474322825745,0.4465424418634046,0.7307920940166238,0.4465424418634046,0.7307920940166238,0.019474322825745,5,0,0,0,0,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,1,-0.0195931841017028,0.0195931841017028,-0.0192631512762832,0.0192631512762832,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,none,False,True,False,False,False,False,0.0099464722097184,0.0099464722097184,0.6984987814179066,0.8889984490773356,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_meridional_width,V_strength,Je,V,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0500605615601612,0.0500605615601612,0.0502585628779589,0.5761612552511544,0.0502585628779589,0.5761612552511544,0.0500605615601612,5,0,0,0,0,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,False,5,0.1158126763045748,0.1158126763045748,0.052245930379326,0.052245930379326,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,False,False,False,-0.0029940204636217,0.0029940204636217,0.907212101490902,0.9769976477594328,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
S1,Je_strength,H_centroid_lat,Je,H,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0378892404644324,0.0378892404644324,0.1386381743724978,0.5763420390211762,0.1386381743724978,0.5763420390211762,0.0378892404644324,5,0,0,0,0,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,1,0.210066697315975,0.210066697315975,0.2074385268364476,0.2074385268364476,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,none,False,True,False,False,False,False,0.0478416656335533,0.0478416656335533,0.0625628514812188,0.5667458310651592,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,not_v1_lead_lag_yes
