bootstrap_id,Y_delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag,window_id,target_name,object_A,object_B
629,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
630,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
631,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
632,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
633,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
634,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
635,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
636,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
637,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
638,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
639,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
640,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
641,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
642,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
643,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
644,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
645,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
646,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
647,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
648,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
649,-10.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
650,-16.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
651,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
652,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
653,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
654,7.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
655,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
656,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
657,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
658,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
659,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
660,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
661,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
662,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
663,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
664,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
665,-13.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
666,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
667,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
668,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
669,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
670,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
671,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
672,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
673,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
674,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
675,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
676,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
677,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
678,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
679,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
680,-10.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
681,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
682,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
683,8.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
684,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
685,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
686,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
687,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
688,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
689,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
690,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
691,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
692,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
693,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
694,-10.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
695,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
696,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
697,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
698,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
699,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
700,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
701,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
702,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
703,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
704,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
705,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
706,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
707,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
708,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
709,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
710,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
711,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
712,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
713,2.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
714,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
715,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
716,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
717,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
718,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
719,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
720,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
721,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
722,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
723,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
724,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
725,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
726,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
727,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
728,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
729,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
730,10.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
731,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
732,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
733,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
734,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
735,-12.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
736,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
737,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
738,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
739,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
740,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
741,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
742,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
743,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
744,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
745,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
746,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
747,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
748,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
749,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
750,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
751,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
752,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
753,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
754,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
755,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
756,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
757,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
758,-12.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
759,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
760,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
761,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
762,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
763,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
764,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
765,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
766,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
767,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
768,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
769,7.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
770,8.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
771,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
772,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
773,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
774,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
775,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
776,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
777,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
778,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
779,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
780,2.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
781,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
782,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
783,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
784,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
785,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
786,7.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
787,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
788,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
789,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
790,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
791,-15.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
792,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
793,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
794,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
795,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
796,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
797,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
798,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
799,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
800,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
801,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
802,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
803,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
804,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
805,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
806,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
807,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
808,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
809,-12.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
810,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
811,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
812,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
813,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
814,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
815,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
816,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
817,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
818,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
819,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
820,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
821,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
822,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
823,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
824,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
825,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
826,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
827,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
828,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
829,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
830,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
831,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
832,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
833,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
834,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
835,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
836,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
837,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
838,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
839,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
840,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
841,3.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
842,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
843,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
844,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
845,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
846,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
847,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
848,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
849,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
850,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
851,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
852,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
853,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
854,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
855,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
856,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
857,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
858,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
859,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
860,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
861,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
862,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
863,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
864,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
865,-15.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
866,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
867,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
868,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
869,5.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
870,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
871,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
872,10.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
873,6.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
874,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
875,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
876,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
877,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
878,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
879,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
880,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
881,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
882,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
883,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
884,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
885,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
886,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
887,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
888,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
889,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
890,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
891,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
892,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
893,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
894,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
895,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
896,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
897,-15.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
898,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
899,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
900,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
901,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
902,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
903,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
904,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
905,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
906,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
907,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
908,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
909,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
910,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
911,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
912,10.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
913,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
914,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
915,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
916,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
917,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
918,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
919,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
920,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
921,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
922,-10.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
923,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
924,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
925,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
926,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
927,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
928,-10.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
929,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
930,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
931,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
932,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
933,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
934,9.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
935,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
936,-12.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
937,-10.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
938,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
939,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
940,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
941,6.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
942,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
943,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
944,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
945,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
946,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
947,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
948,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
949,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
950,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
951,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
952,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
953,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
954,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
955,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
956,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
957,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
958,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
959,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
960,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
961,0.0,False,False,True,W081,W081_P_vs_H_delta_peak,P,H
962,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
963,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
964,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
965,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
966,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
967,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
968,10.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
969,-9.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
970,-11.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
971,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
972,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
973,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
974,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
975,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
976,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
977,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
978,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
979,-7.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
980,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
981,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
982,-6.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
983,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
984,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
985,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
986,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
987,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
988,-3.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
989,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
990,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
991,-2.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
992,9.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
993,-13.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
994,-4.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
995,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
996,-1.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
997,-5.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
998,-8.0,False,True,False,W081,W081_P_vs_H_delta_peak,P,H
999,1.0,True,False,False,W081,W081_P_vs_H_delta_peak,P,H
0,0.0,False,False,True,W081,W081_P_vs_Je_delta_peak,P,Je
1,4.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
2,0.0,False,False,True,W081,W081_P_vs_Je_delta_peak,P,Je
3,5.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
4,-5.0,False,True,False,W081,W081_P_vs_Je_delta_peak,P,Je
5,-6.0,False,True,False,W081,W081_P_vs_Je_delta_peak,P,Je
6,-1.0,False,True,False,W081,W081_P_vs_Je_delta_peak,P,Je
7,1.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
8,12.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
9,6.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
10,1.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
11,3.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
12,-1.0,False,True,False,W081,W081_P_vs_Je_delta_peak,P,Je
13,-5.0,False,True,False,W081,W081_P_vs_Je_delta_peak,P,Je
14,1.0,True,False,False,W081,W081_P_vs_Je_delta_peak,P,Je
15,-7.0,False,True,False,W081,W081_P_vs_Je_delta_peak,P,Je
