window,source,target,source_object,target_object,source_family,target_family,family_direction,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,T_pos_null95,T_pos_audit_null95,strength_excess,strength_ratio,statistical_support,strength_tier,same_day_coupling_flag,direction_label,pc1_lead_lag_label,pc1_lead_lag_group,pc1_evidence_tier,pc1_evidence_tier_reason,failure_reason,risk_note,suggested_reverse_direction,sample_status,pair_phi_risk,pc1_mode_stability_source,pc1_mode_stability_target,D_pos_0_obs_raw,D_pos_0_CI90_low,D_pos_0_CI90_high,P_D_pos_0_gt_0,P_D_pos_0_lt_0,lag_vs_tau0_label,D_pos_neg_obs_raw,D_pos_neg_CI90_low,D_pos_neg_CI90_high,P_D_pos_neg_gt_0,P_D_pos_neg_lt_0,direction_vs_reverse_label,bootstrap_peak_lag_mode,bootstrap_peak_lag_mode_fraction,bootstrap_peak_lag_entropy,peak_lag_stability_label,stability_judgement,interpretation_guardrail
T1,V_PC1,Je_PC1,V,Je,V,Je,V→Je,3,0.4597588059159945,0.4597588059159945,-1,0.17201906840709522,0.17201906840709522,0.28343612876728635,0.28343612876728635,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.002997002997002997,0.011988011988011988,0.25996450800898263,0.32643777295246024,0.19979429790701186,1.768544519546908,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.17632267714870786,0.10334834767348702,0.26863862664754234,0.999,0.001,stable_lag_dominant,0.28773973750889886,0.08687119209512698,0.37253875378793044,0.984,0.016,stable_forward_over_reverse,3.0,0.494,1.0371407153384222,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,3,0.2832366679763915,0.2832366679763915,-5,-0.36068078575641677,0.36068078575641677,0.07222395329048091,0.07222395329048091,0.03996003996003996,0.0585129156557728,0.07492507492507493,0.04195804195804196,0.064550833781603,0.2663092661813284,0.27708675932530663,0.016927401795063135,1.0635629470870058,supported,moderate_above_null,False,bidirectional_close,PC1_ambiguous_bidirectional_close,PC1_lead_lag_ambiguous,PC1_Tier4a_ambiguous_bidirectional_close,bidirectional/feedback-like,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.2110127146859108,0.09630930294152451,0.31428087325770354,0.997,0.003,stable_lag_dominant,-0.07744411778002508,-0.26816213314203025,0.13007283625427382,0.252,0.748,mixed_forward_reverse_unstable,3.0,0.812,0.6030451771815714,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,H_PC1,P_PC1,H,P,H,P,H→P,2,0.4900482951971731,0.4900482951971731,-1,0.3616711798462031,0.3616711798462031,0.44160767859445277,0.44160767859445277,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.001998001998001998,0.00999000999000999,0.2717613082840742,0.3229399073596882,0.2182869869130989,1.8032305565916757,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate,pc1_mode_moderate,pc1_mode_unstable,0.048440616602720366,0.00647550808552352,0.14841046254753698,0.977,0.023,stable_lag_dominant,0.12837711535096974,0.05496996820759613,0.2678012867095142,0.994,0.006,stable_forward_over_reverse,2.0,0.528,0.8628066616258872,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,H_PC1,V_PC1,H,V,H,V,H→V,1,0.4344787073847676,0.4344787073847676,-1,0.43863836991588195,0.43863836991588195,0.4728296011618463,0.4728296011618463,0.001998001998001998,0.005708577137148565,0.007192807192807193,0.007992007992007992,0.0222000222000222,0.2707351003375413,0.32140507498493903,0.16374360704722635,1.604811148768954,supported,strong_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,none,pc1_mode_moderate,pc1_mode_unstable,-0.03835089377707951,-0.07197565059507795,0.0051134848146963015,0.064,0.936,mixed_lag_tau0_unstable,-0.004159662531115105,-0.06752854387525128,0.07147072182046631,0.512,0.488,forward_reverse_close,1.0,0.972,0.1277197107596846,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,H_PC1,Je_PC1,H,Je,H,Je,H→Je,2,0.7596053888592645,0.7596053888592645,-1,0.5158467345910557,0.5158467345910557,0.6457757833566496,0.6457757833566496,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.00666000666000666,0.28036841646170796,0.45919762528703273,0.4792369723975566,2.7093115495875035,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,minor,pc1_mode_moderate,pc1_mode_unstable,0.11382960550261456,0.06639665882259198,0.16466701904881595,1.0,0.0,stable_lag_dominant,0.24375865426820864,0.1705885475961402,0.3270822094217544,1.0,0.0,stable_forward_over_reverse,2.0,0.919,0.29403620718646817,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,5,-0.10544781758348445,0.10544781758348445,-4,-0.3635873856473722,0.3635873856473722,-0.14927960048910952,0.14927960048910952,0.5144855144855145,0.5415636994584363,0.5821678321678322,0.5744255744255744,0.6046584993953414,0.27348036124671377,0.30016745297255476,-0.1680325436632293,0.3855772937507466,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor,pc1_mode_moderate,pc1_mode_unstable,-0.043831782905625324,-0.09361828039888297,0.1523016379318341,0.494,0.506,mixed_lag_tau0_unstable,-0.2581395680638877,-0.35844708346609977,-0.03219834516282977,0.036,0.964,reverse_competitive,5.0,0.449,1.2817344258755576,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,0.28617540960143684,0.28617540960143684,-1,0.3175375611913743,0.3175375611913743,0.3141155044015984,0.3141155044015984,0.04095904095904096,0.0585129156557728,0.07600646775904508,0.08791208791208792,0.12558869701726846,0.27842059833198807,0.3165036421934833,0.007754811269448769,1.0278528647517737,supported,moderate_above_null,True,bidirectional_close,PC1_ambiguous_bidirectional_close,PC1_lead_lag_ambiguous,PC1_Tier4a_ambiguous_bidirectional_close,bidirectional/feedback-like,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,-0.027940094800161186,-0.057538827212068294,0.02795046786922598,0.137,0.863,lag_tau0_close_uncertain,-0.03136215158993738,-0.09781677219096997,0.0435967990861377,0.223,0.777,mixed_forward_reverse_unstable,1.0,0.923,0.31436477955647996,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Je_PC1,V_PC1,Je,V,Je,V,Je→V,1,0.17324925328549873,0.17324925328549873,-2,0.41723768447679044,0.41723768447679044,0.28343612876728635,0.28343612876728635,0.20679320679320679,0.22977022977022976,0.2863290555598248,0.36063936063936064,0.4007104007104007,0.2639329902851798,0.3170880903518841,-0.09068373699968107,0.6564137855533057,not_supported,not_supported,True,same_day_only,PC1_no_same_day_only,PC1_lead_lag_no,PC1_Tier5c_no_same_day_only,same-day coupling but no positive-lag support,same_day_only_without_positive_lag_support,same_day_coupling,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,-0.1101868754817874,-0.14096392555975015,0.18602652893824106,0.161,0.839,mixed_lag_tau0_unstable,-0.24398843119129127,-0.3410903944372324,0.03224643956732453,0.065,0.935,mixed_forward_reverse_unstable,1.0,0.701,0.8330472075678137,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.5293557333775308,0.5293557333775308,-2,0.7422403652816187,0.7422403652816187,0.6457757833566496,0.6457757833566496,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.00999000999000999,0.0222000222000222,0.26591226178612226,0.45220653807841793,0.2634434715914086,1.9907157715175263,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,H_PC1 -> Je_PC1,ok,minor,pc1_mode_unstable,pc1_mode_moderate,-0.11642004997911903,-0.14979880209940236,-0.0859010361144846,0.0,1.0,stable_tau0_dominant,-0.21288463190408824,-0.2886433072467431,-0.1435438282658929,0.0,1.0,reverse_competitive,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,5,-0.19905867524144585,0.19905867524144585,-5,-0.2524614419975751,0.2524614419975751,0.047804990737425355,0.047804990737425355,0.16883116883116883,0.21103896103896103,0.25263992206140967,0.22277722277722278,0.27847152847152845,0.27099725772473987,0.29715772222026504,-0.07193858248329402,0.7345412898739949,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.15125368450402032,-0.02561551629136237,0.29143633816240033,0.838,0.162,mixed_lag_tau0_unstable,-0.053402766756129455,-0.27216763076078065,0.1842627827569936,0.352,0.648,mixed_forward_reverse_unstable,5.0,0.782,0.6141929597405257,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,5,-0.2446866159876968,0.2446866159876968,-5,0.06410234747481311,0.06410234747481311,-0.027145546675444825,0.027145546675444825,0.1018981018981019,0.13586413586413587,0.15676631061246446,0.11188811188811189,0.14918414918414918,0.2779309162806906,0.29444310842140586,-0.0332443002929938,0.88038646172267,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.21754106931225217,-0.006714391482087418,0.35606101808628743,0.934,0.066,mixed_lag_tau0_unstable,0.1805842685128839,-0.04514105338987399,0.29588766887680557,0.874,0.126,mixed_forward_reverse_unstable,5.0,0.757,0.8612108029308283,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,5,-0.36788578717652876,0.36788578717652876,-4,0.33169173230679466,0.33169173230679466,0.07222395329048091,0.07222395329048091,0.002997002997002997,0.007492507492507492,0.009301043783802405,0.00999000999000999,0.0222000222000222,0.27595201929984886,0.27049459196248343,0.0919337678766799,1.3331512779284462,supported,strong_above_null,False,bidirectional_close,PC1_ambiguous_bidirectional_close,PC1_lead_lag_ambiguous,PC1_Tier4a_ambiguous_bidirectional_close,bidirectional/feedback-like,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.29566183388604805,0.07588445582003059,0.4638793533145216,0.986,0.014,stable_lag_dominant,0.03619405486973454,-0.13910843207398838,0.18442699918662175,0.63,0.37,mixed_forward_reverse_unstable,5.0,0.651,0.7273981612943887,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,4,-0.32965579148262475,0.32965579148262475,-1,-0.08559280293172712,0.08559280293172712,-0.14927960048910952,0.14927960048910952,0.015984015984015984,0.028305028305028308,0.03641927692560604,0.028971028971028972,0.05267459812914359,0.2723398824743613,0.297169739030339,0.057315909008263444,1.2104572730498233,supported,moderate_above_null,False,direction_uncertain,PC1_ambiguous_direction_uncertain,PC1_lead_lag_ambiguous,PC1_Tier4c_ambiguous_direction_uncertain,direction uncertain,direction_difference_not_stable,direction_uncertain,,ok,minor,pc1_mode_unstable,pc1_mode_moderate,0.18037619099351526,0.04328414704154365,0.35534669398785873,0.99,0.01,stable_lag_dominant,0.24406298855089764,-0.022327456007632637,0.3534249682011843,0.942,0.058,mixed_forward_reverse_unstable,4.0,0.492,1.1945735170503406,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,5,-0.18988734160971846,0.18988734160971846,-5,-0.092779320400253,0.092779320400253,0.047804990737425355,0.047804990737425355,0.1918081918081918,0.22565669624493154,0.26973026973026976,0.24375624375624375,0.28677205147793383,0.2691233552115606,0.29500814563481786,-0.07923601360184215,0.7055773418863854,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.1420823508722931,-0.029578334417604116,0.3097571385890447,0.864,0.136,mixed_lag_tau0_unstable,0.09710802120946549,-0.15090084685505203,0.2763051128273566,0.655,0.345,mixed_forward_reverse_unstable,5.0,0.769,0.6935854875092424,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,P_PC1,V_PC1,P,V,P,V,P→V,1,0.6394803229661475,0.6394803229661475,-1,0.7489337219932808,0.7489337219932808,0.7235800864294752,0.7235800864294752,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.003996003996003996,0.2102334534576239,0.2895105379262391,0.42924686950852364,3.0417629185501895,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,V_PC1 -> P_PC1,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,-0.0840997634633266,-0.10450262543947604,-0.06708601149799631,0.0,1.0,stable_tau0_dominant,-0.10945339902713203,-0.1457893752231127,-0.07864646140701652,0.0,1.0,reverse_competitive,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,P_PC1,H_PC1,P,H,P,H,P→H,1,0.11741111961557296,0.11741111961557296,-2,0.18194122171230312,0.18194122171230312,0.1464274077967423,0.1464274077967423,0.31868131868131866,0.3749191984486102,0.40973312401883827,0.32867132867132864,0.38667215137803373,0.21364892949593903,0.21698781841260753,-0.09623780988036607,0.5495516401256046,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,-0.02901628818116954,-0.04814826548743554,0.05572011794947995,0.215,0.785,lag_tau0_close_uncertain,-0.06453010209673037,-0.12557973960789018,0.026690738043384458,0.106,0.894,mixed_forward_reverse_unstable,1.0,0.639,0.8342236889547696,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,P_PC1,Je_PC1,P,Je,P,Je,P→Je,2,0.10162533226324064,0.10162533226324064,-1,0.07587499348343188,0.07587499348343188,0.09055676395213536,0.09055676395213536,0.37662337662337664,0.3964456596035544,0.45805545805545805,0.38461538461538464,0.4048582995951417,0.21231304905997683,0.21710712803499765,-0.1106877167967362,0.4786579662116399,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.01106856831110549,-0.010465516479442086,0.10262180420686644,0.803,0.197,lag_tau0_close_uncertain,0.02575033877980898,-0.039210928082567736,0.11148718131980469,0.775,0.225,forward_reverse_close,1.0,0.393,1.4663748869345221,peak_lag_unstable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,3,0.15630385748083284,0.15630385748083284,-1,0.10575458444257764,0.10575458444257764,0.12764928204159023,0.12764928204159023,0.16983016983016982,0.2122877122877123,0.25263992206140967,0.17882117882117882,0.22352647352647353,0.22530288533968906,0.2205406148665547,-0.06899902785885623,0.693749914676741,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.028654575439242658,-0.0066792369794564784,0.10671589934644511,0.885,0.115,lag_tau0_close_uncertain,0.05054927303825528,-0.04236825804647156,0.10541074104373686,0.844,0.156,mixed_forward_reverse_unstable,2.0,0.227,1.5913151870036506,peak_lag_unstable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,V_PC1,P_PC1,V,P,V,P,V→P,1,0.7491123751339315,0.7491123751339315,-1,0.641294471859585,0.641294471859585,0.7235800864294752,0.7235800864294752,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.003996003996003996,0.21593442630475412,0.2914277570166878,0.5331779488291774,3.4691660239330657,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.025532288704454897,0.009374293384271959,0.044030324908232575,0.997,0.003,stable_lag_dominant,0.1078179032743447,0.07361121980577517,0.14737788601544333,1.0,0.0,stable_forward_over_reverse,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,V_PC1,H_PC1,V,H,V,H,V→H,1,0.38920738092666457,0.38920738092666457,-1,0.4019636387217264,0.4019636387217264,0.4146630263630871,0.4146630263630871,0.001998001998001998,0.005708577137148565,0.007192807192807193,0.001998001998001998,0.00666000666000666,0.21947389610834805,0.25825384545697505,0.16973348481831652,1.7733652513031612,supported,strong_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,none,pc1_mode_unstable,pc1_mode_unstable,-0.025455645436422314,-0.04880272759330248,-0.006117783804065413,0.015,0.985,stable_tau0_dominant,-0.012756257795061954,-0.05497001479658921,0.023613524152528053,0.298,0.702,forward_reverse_close,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,V_PC1,Je_PC1,V,Je,V,Je,V→Je,2,0.32621119110947916,0.32621119110947916,-1,0.2167970407722802,0.2167970407722802,0.2599835324990524,0.2599835324990524,0.005994005994005994,0.010898192716374534,0.01586648645472175,0.005994005994005994,0.014985014985014984,0.20637087740153645,0.23643618033169625,0.11984031370794271,1.5807036109788353,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.06622765861042684,0.01973487943916731,0.12703005875284296,0.997,0.003,stable_lag_dominant,0.10941415033719848,0.038811680776709406,0.1854255681722619,0.999,0.001,stable_forward_over_reverse,2.0,0.506,0.9468897571931133,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,V_PC1,Jw_PC1,V,Jw,V,Jw,V→Jw,3,0.39525279436830735,0.39525279436830735,-1,0.23492172100666506,0.23492172100666506,0.30931547178267815,0.30931547178267815,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.003996003996003996,0.2076024459818633,0.23381734028514017,0.18765034838644404,1.9038927624332407,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.08593732258563003,0.042917521648099574,0.1502291827263158,1.0,0.0,stable_lag_dominant,0.16033107336164334,0.10151768721920656,0.2321270810329857,1.0,0.0,stable_forward_over_reverse,3.0,0.486,0.8999153883681017,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,H_PC1,P_PC1,H,P,H,P,H→P,3,0.19953223243171053,0.19953223243171053,-1,0.10823991492686952,0.10823991492686952,0.1464274077967423,0.1464274077967423,0.07092907092907093,0.09457209457209456,0.11821511821511822,0.08291708291708291,0.11188811188811189,0.21404054557317403,0.2190575110459527,-0.014508313141463502,0.9322169867273883,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.05310482463496799,0.013153454193209695,0.1334307779868774,0.996,0.004,stable_lag_dominant,0.09129231750484092,-0.009396229718161302,0.16069175215377285,0.939,0.061,mixed_forward_reverse_unstable,2.0,0.367,1.332618096249161,peak_lag_unstable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,H_PC1,V_PC1,H,V,H,V,H→V,1,0.3959764530850974,0.3959764530850974,-1,0.38360920409472055,0.38360920409472055,0.4146630263630871,0.4146630263630871,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.002997002997002997,0.008562865705722848,0.2170546626314311,0.2605484042135014,0.17892179045366627,1.8243167333266816,supported,strong_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,none,pc1_mode_unstable,pc1_mode_unstable,-0.01868657327798945,-0.03784229380333129,0.002184101865025136,0.066,0.934,lag_tau0_close_uncertain,0.0123672489903765,-0.026542219071703753,0.057804651731083644,0.712,0.288,forward_reverse_close,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,H_PC1,Je_PC1,H,Je,H,Je,H→Je,2,0.7116719310269433,0.7116719310269433,-1,0.5586250054737446,0.5586250054737446,0.6402660624400351,0.6402660624400351,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.003996003996003996,0.22283795862364786,0.3508454194234216,0.4888339724032954,3.193674611913357,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.07140586858690912,0.0514229528967188,0.09530449867315373,1.0,0.0,stable_lag_dominant,0.15304692555319932,0.1227974116561094,0.19062352423221052,1.0,0.0,stable_forward_over_reverse,2.0,0.982,0.09014992253392062,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,2,0.29178466167975,0.29178466167975,-1,0.20933820619759538,0.20933820619759538,0.26086296287281824,0.26086296287281824,0.005994005994005994,0.010898192716374534,0.01586648645472175,0.015984015984015984,0.029061847243665426,0.21603839491373847,0.2336395395318934,0.07574626676601151,1.350614837683163,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.030921698806931186,0.006161992071829406,0.0739065048356629,0.986,0.014,stable_lag_dominant,0.08244645548215443,0.03313481275311591,0.13486491947571466,0.988,0.012,stable_forward_over_reverse,2.0,0.509,0.9013462961704095,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,0.08817177803654906,0.08817177803654906,-1,0.09135938377616924,0.09135938377616924,0.09055676395213536,0.09055676395213536,0.43656343656343655,0.43656343656343655,0.5102689518273933,0.4645354645354645,0.46453546453546457,0.2151702310942757,0.21857051080076265,-0.1269984530577266,0.40977684314479856,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,-0.0023849859155862657,-0.02485910366355074,0.08475943446419555,0.525,0.475,lag_tau0_close_uncertain,-0.0031876057396200835,-0.10104144194229284,0.07866652301240736,0.404,0.596,forward_reverse_close,1.0,0.477,1.3388850899305653,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S2,Je_PC1,V_PC1,Je,V,Je,V,Je→V,1,0.216263183802158,0.216263183802158,-2,0.3069357648204517,0.3069357648204517,0.2599835324990524,0.2599835324990524,0.03996003996003996,0.06147698455390763,0.07492507492507493,0.07292707292707293,0.11188811188811189,0.20673227467816702,0.23891576080192867,0.009530909123990988,1.046102666547003,supported,moderate_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,V_PC1 -> Je_PC1,ok,minor,pc1_mode_unstable,pc1_mode_unstable,-0.04372034869689387,-0.06898245179754016,-0.013650760110861164,0.014,0.986,stable_tau0_dominant,-0.09067258101829315,-0.16258078852427313,-0.022131555937256967,0.01,0.99,reverse_competitive,1.0,0.984,0.09380392775902394,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
