window_id,target_name,bootstrap_id,Y_delta_B_minus_A,score,score_group,A_earlier_flag,B_earlier_flag
W045,W045_P_vs_Jw_delta_peak,911,-5.0,-0.31765595606447733,low,False,True
W045,W045_P_vs_Jw_delta_peak,912,-3.0,0.13231923700509726,mid,False,True
W045,W045_P_vs_Jw_delta_peak,913,-9.0,-0.676897121514739,low,False,True
W045,W045_P_vs_Jw_delta_peak,914,-2.0,0.4248441795741131,high,False,True
W045,W045_P_vs_Jw_delta_peak,915,0.0,0.2714639433682466,high,False,False
W045,W045_P_vs_Jw_delta_peak,916,-5.0,-0.1499794887944216,mid,False,True
W045,W045_P_vs_Jw_delta_peak,917,-7.0,-0.6759499727153869,low,False,True
W045,W045_P_vs_Jw_delta_peak,918,-4.0,-0.8875253393984445,low,False,True
W045,W045_P_vs_Jw_delta_peak,919,-3.0,-0.06403716331545303,mid,False,True
W045,W045_P_vs_Jw_delta_peak,920,-5.0,-0.1408606717740379,mid,False,True
W045,W045_P_vs_Jw_delta_peak,921,0.0,-0.10353092077268981,mid,False,False
W045,W045_P_vs_Jw_delta_peak,922,-5.0,0.34629057184412065,high,False,True
W045,W045_P_vs_Jw_delta_peak,923,-5.0,-0.6635204809484467,low,False,True
W045,W045_P_vs_Jw_delta_peak,924,1.0,-0.020794422775032784,mid,True,False
W045,W045_P_vs_Jw_delta_peak,925,-1.0,-0.33894984942494216,low,False,True
W045,W045_P_vs_Jw_delta_peak,926,10.0,0.6131827790224419,high,True,False
W045,W045_P_vs_Jw_delta_peak,927,-4.0,-0.14795500556086472,mid,False,True
W045,W045_P_vs_Jw_delta_peak,928,4.0,0.8322019369136848,high,True,False
W045,W045_P_vs_Jw_delta_peak,929,0.0,-0.03157943251134963,mid,False,False
W045,W045_P_vs_Jw_delta_peak,930,-4.0,-0.2068659350072686,mid,False,True
W045,W045_P_vs_Jw_delta_peak,931,1.0,1.5230446457743203,high,True,False
W045,W045_P_vs_Jw_delta_peak,932,5.0,0.9269300961835516,high,True,False
W045,W045_P_vs_Jw_delta_peak,933,4.0,1.1197814848409087,high,True,False
W045,W045_P_vs_Jw_delta_peak,934,-6.0,-0.7100291093793692,low,False,True
W045,W045_P_vs_Jw_delta_peak,935,3.0,0.6277602387339285,high,True,False
W045,W045_P_vs_Jw_delta_peak,936,-3.0,-0.8956292488934456,low,False,True
W045,W045_P_vs_Jw_delta_peak,937,-6.0,-0.39951769173093266,low,False,True
W045,W045_P_vs_Jw_delta_peak,938,-4.0,-0.2579771981262734,mid,False,True
W045,W045_P_vs_Jw_delta_peak,939,-1.0,-0.14973000180499513,mid,False,True
W045,W045_P_vs_Jw_delta_peak,940,-1.0,0.41750161913633477,high,False,True
W045,W045_P_vs_Jw_delta_peak,941,-3.0,-0.5352602018194729,low,False,True
W045,W045_P_vs_Jw_delta_peak,942,-1.0,0.32381501410519514,high,False,True
W045,W045_P_vs_Jw_delta_peak,943,2.0,0.47646551051479696,high,True,False
W045,W045_P_vs_Jw_delta_peak,944,1.0,0.07506338984138335,mid,True,False
W045,W045_P_vs_Jw_delta_peak,945,2.0,0.46071875587106387,high,True,False
W045,W045_P_vs_Jw_delta_peak,946,-8.0,-1.0700529979629136,low,False,True
W045,W045_P_vs_Jw_delta_peak,947,-4.0,-0.0622995698175998,mid,False,True
W045,W045_P_vs_Jw_delta_peak,948,-4.0,-0.4282384002893017,low,False,True
W045,W045_P_vs_Jw_delta_peak,949,3.0,0.09206751768613194,mid,True,False
W045,W045_P_vs_Jw_delta_peak,950,1.0,-0.029281569726747017,mid,True,False
W045,W045_P_vs_Jw_delta_peak,951,2.0,-0.6175154754809737,low,True,False
W045,W045_P_vs_Jw_delta_peak,952,2.0,0.25644928521442933,high,True,False
W045,W045_P_vs_Jw_delta_peak,953,0.0,0.23914787357479578,mid,False,False
W045,W045_P_vs_Jw_delta_peak,954,-5.0,-0.7646758869024906,low,False,True
W045,W045_P_vs_Jw_delta_peak,955,-5.0,-0.3968759182924736,low,False,True
W045,W045_P_vs_Jw_delta_peak,956,-3.0,0.10377736948031811,mid,False,True
W045,W045_P_vs_Jw_delta_peak,957,-2.0,-0.5298626085646576,low,False,True
W045,W045_P_vs_Jw_delta_peak,958,-2.0,0.000996985423548312,mid,False,True
W045,W045_P_vs_Jw_delta_peak,959,-5.0,0.5401153672545673,high,False,True
W045,W045_P_vs_Jw_delta_peak,960,0.0,-0.2966586731095441,low,False,False
W045,W045_P_vs_Jw_delta_peak,961,-3.0,-0.29273900513587053,low,False,True
W045,W045_P_vs_Jw_delta_peak,962,4.0,0.4518349649192979,high,True,False
W045,W045_P_vs_Jw_delta_peak,963,-5.0,-0.19287329168292638,mid,False,True
W045,W045_P_vs_Jw_delta_peak,964,-4.0,-0.5913438186002202,low,False,True
W045,W045_P_vs_Jw_delta_peak,965,-4.0,-0.24510487473389767,mid,False,True
W045,W045_P_vs_Jw_delta_peak,966,-4.0,-0.22800653596179457,mid,False,True
W045,W045_P_vs_Jw_delta_peak,967,0.0,0.16936651597476426,mid,False,False
W045,W045_P_vs_Jw_delta_peak,968,2.0,0.1962497682408952,mid,True,False
W045,W045_P_vs_Jw_delta_peak,969,-4.0,-0.5056244510512944,low,False,True
W045,W045_P_vs_Jw_delta_peak,970,-4.0,0.11551952246519291,mid,False,True
W045,W045_P_vs_Jw_delta_peak,971,-1.0,0.3127738109308613,high,False,True
W045,W045_P_vs_Jw_delta_peak,972,5.0,0.5323853811522128,high,True,False
W045,W045_P_vs_Jw_delta_peak,973,3.0,0.6898995580774628,high,True,False
W045,W045_P_vs_Jw_delta_peak,974,-5.0,-0.6470402606583062,low,False,True
W045,W045_P_vs_Jw_delta_peak,975,-2.0,-0.49484836076922856,low,False,True
W045,W045_P_vs_Jw_delta_peak,976,0.0,-0.3364568120759501,low,False,False
W045,W045_P_vs_Jw_delta_peak,977,2.0,0.28765480340143146,high,True,False
W045,W045_P_vs_Jw_delta_peak,978,0.0,0.056360071745665,mid,False,False
W045,W045_P_vs_Jw_delta_peak,979,-4.0,-0.20773682478200803,mid,False,True
W045,W045_P_vs_Jw_delta_peak,980,4.0,0.17487228064217974,mid,True,False
W045,W045_P_vs_Jw_delta_peak,981,2.0,-0.016033821874862197,mid,True,False
W045,W045_P_vs_Jw_delta_peak,982,-3.0,-0.502081202202371,low,False,True
W045,W045_P_vs_Jw_delta_peak,983,-4.0,0.04505883262986367,mid,False,True
W045,W045_P_vs_Jw_delta_peak,984,1.0,0.5430534584489778,high,True,False
W045,W045_P_vs_Jw_delta_peak,985,3.0,-0.22821424911136098,mid,True,False
W045,W045_P_vs_Jw_delta_peak,986,-7.0,-0.3346689118797142,low,False,True
W045,W045_P_vs_Jw_delta_peak,987,0.0,0.20893609382019643,mid,False,False
W045,W045_P_vs_Jw_delta_peak,988,-5.0,-1.1925345323959469,low,False,True
W045,W045_P_vs_Jw_delta_peak,989,-2.0,0.0989983706018927,mid,False,True
W045,W045_P_vs_Jw_delta_peak,990,-2.0,0.21659766671285346,mid,False,True
W045,W045_P_vs_Jw_delta_peak,991,1.0,-0.5024226812932943,low,True,False
W045,W045_P_vs_Jw_delta_peak,992,-6.0,-0.9052181020178484,low,False,True
W045,W045_P_vs_Jw_delta_peak,993,-1.0,0.4576530892588155,high,False,True
W045,W045_P_vs_Jw_delta_peak,994,1.0,0.6130068027793262,high,True,False
W045,W045_P_vs_Jw_delta_peak,995,-2.0,-0.0802548890657611,mid,False,True
W045,W045_P_vs_Jw_delta_peak,996,-6.0,-0.13774367917872174,mid,False,True
W045,W045_P_vs_Jw_delta_peak,997,-2.0,-1.4484467321803198,low,False,True
W045,W045_P_vs_Jw_delta_peak,998,1.0,0.3612338443697838,high,True,False
W045,W045_P_vs_Jw_delta_peak,999,0.0,-0.596428984020695,low,False,False
W045,W045_V_vs_H_delta_peak,0,-11.0,0.5937620075697609,high,False,True
W045,W045_V_vs_H_delta_peak,1,-3.0,-0.22426944701030108,low,False,True
W045,W045_V_vs_H_delta_peak,2,3.0,0.37170584121915173,high,True,False
W045,W045_V_vs_H_delta_peak,3,0.0,0.5417821681613905,high,False,False
W045,W045_V_vs_H_delta_peak,4,-7.0,-0.11638966812610263,mid,False,True
W045,W045_V_vs_H_delta_peak,5,12.0,0.5329653388261706,high,True,False
W045,W045_V_vs_H_delta_peak,6,-9.0,-0.3944153287771263,low,False,True
W045,W045_V_vs_H_delta_peak,7,-11.0,0.5545517885032605,high,False,True
W045,W045_V_vs_H_delta_peak,8,3.0,-0.5951809322814564,low,True,False
W045,W045_V_vs_H_delta_peak,9,-12.0,-0.46571407241311075,low,False,True
W045,W045_V_vs_H_delta_peak,10,-20.0,0.22884049944638546,high,False,True
W045,W045_V_vs_H_delta_peak,11,-12.0,0.3193945115184343,high,False,True
W045,W045_V_vs_H_delta_peak,12,-12.0,0.24922891941268244,high,False,True
W045,W045_V_vs_H_delta_peak,13,-10.0,0.11708204152890815,mid,False,True
W045,W045_V_vs_H_delta_peak,14,3.0,-0.11268875352211603,mid,True,False
W045,W045_V_vs_H_delta_peak,15,-10.0,0.017046098942106406,mid,False,True
W045,W045_V_vs_H_delta_peak,16,-1.0,0.577537013441991,high,False,True
W045,W045_V_vs_H_delta_peak,17,-9.0,-0.4465109567558924,low,False,True
W045,W045_V_vs_H_delta_peak,18,-10.0,-0.2954366619501881,low,False,True
W045,W045_V_vs_H_delta_peak,19,-12.0,-0.549200639751892,low,False,True
W045,W045_V_vs_H_delta_peak,20,-10.0,-0.4174662671393761,low,False,True
W045,W045_V_vs_H_delta_peak,21,1.0,-0.10963829569982372,mid,True,False
W045,W045_V_vs_H_delta_peak,22,-10.0,-0.22888571433784033,low,False,True
W045,W045_V_vs_H_delta_peak,23,-9.0,-0.2827176647629544,low,False,True
W045,W045_V_vs_H_delta_peak,24,-5.0,-0.252278717923186,low,False,True
W045,W045_V_vs_H_delta_peak,25,-17.0,-0.18333221083284085,low,False,True
W045,W045_V_vs_H_delta_peak,26,-10.0,-0.6819113436760162,low,False,True
W045,W045_V_vs_H_delta_peak,27,-12.0,-0.4348641947220385,low,False,True
W045,W045_V_vs_H_delta_peak,28,-11.0,0.5850190932299775,high,False,True
W045,W045_V_vs_H_delta_peak,29,3.0,-0.21087619327497253,low,True,False
W045,W045_V_vs_H_delta_peak,30,5.0,-0.27522820133577647,low,True,False
W045,W045_V_vs_H_delta_peak,31,-14.0,-0.39775485634824403,low,False,True
W045,W045_V_vs_H_delta_peak,32,-11.0,-0.5689464339214877,low,False,True
W045,W045_V_vs_H_delta_peak,33,-11.0,0.3300499193960726,high,False,True
W045,W045_V_vs_H_delta_peak,34,-8.0,0.12274975664995917,mid,False,True
W045,W045_V_vs_H_delta_peak,35,-11.0,0.39912074619461235,high,False,True
W045,W045_V_vs_H_delta_peak,36,11.0,0.20531678893605054,high,True,False
W045,W045_V_vs_H_delta_peak,37,-9.0,-0.2075942100795185,low,False,True
W045,W045_V_vs_H_delta_peak,38,-6.0,-0.21267069718304366,low,False,True
W045,W045_V_vs_H_delta_peak,39,7.0,-0.9357463507500502,low,True,False
W045,W045_V_vs_H_delta_peak,40,-1.0,-0.017822192416227137,mid,False,True
W045,W045_V_vs_H_delta_peak,41,2.0,0.13248686666213905,mid,True,False
W045,W045_V_vs_H_delta_peak,42,-11.0,-0.7385782962935465,low,False,True
W045,W045_V_vs_H_delta_peak,43,-12.0,-0.08605380002800216,mid,False,True
W045,W045_V_vs_H_delta_peak,44,-12.0,-0.09765901248997202,mid,False,True
W045,W045_V_vs_H_delta_peak,45,-9.0,-0.4413824121620684,low,False,True
W045,W045_V_vs_H_delta_peak,46,3.0,0.679907974379207,high,True,False
W045,W045_V_vs_H_delta_peak,47,-11.0,0.255614195691923,high,False,True
W045,W045_V_vs_H_delta_peak,48,-10.0,0.3385298049065012,high,False,True
W045,W045_V_vs_H_delta_peak,49,-18.0,-0.6612223992642192,low,False,True
W045,W045_V_vs_H_delta_peak,50,-13.0,-0.3864015415970058,low,False,True
W045,W045_V_vs_H_delta_peak,51,-9.0,0.06643682763300258,mid,False,True
W045,W045_V_vs_H_delta_peak,52,-10.0,-0.41941439519105383,low,False,True
W045,W045_V_vs_H_delta_peak,53,0.0,-0.11482048625950604,mid,False,False
W045,W045_V_vs_H_delta_peak,54,7.0,-0.20365484418647817,low,True,False
W045,W045_V_vs_H_delta_peak,55,1.0,-0.3425596395304711,low,True,False
W045,W045_V_vs_H_delta_peak,56,-13.0,0.11844590060265103,mid,False,True
W045,W045_V_vs_H_delta_peak,57,-11.0,0.2474571170111183,high,False,True
W045,W045_V_vs_H_delta_peak,58,-6.0,-0.006188945276226923,mid,False,True
W045,W045_V_vs_H_delta_peak,59,-11.0,-0.004522147194230916,mid,False,True
W045,W045_V_vs_H_delta_peak,60,-8.0,0.13462770875887084,mid,False,True
W045,W045_V_vs_H_delta_peak,61,-13.0,0.264641036801426,high,False,True
W045,W045_V_vs_H_delta_peak,62,-10.0,-0.1133411426891051,mid,False,True
W045,W045_V_vs_H_delta_peak,63,-3.0,0.2114140466678029,high,False,True
W045,W045_V_vs_H_delta_peak,64,-12.0,-0.4364500550590892,low,False,True
W045,W045_V_vs_H_delta_peak,65,-7.0,-0.8008772404525503,low,False,True
W045,W045_V_vs_H_delta_peak,66,-10.0,-0.03954366062893541,mid,False,True
W045,W045_V_vs_H_delta_peak,67,-11.0,-0.1809675021210451,low,False,True
W045,W045_V_vs_H_delta_peak,68,0.0,0.953526792214262,high,False,False
W045,W045_V_vs_H_delta_peak,69,-10.0,-0.32539772622405644,low,False,True
W045,W045_V_vs_H_delta_peak,70,11.0,0.6362711903262958,high,True,False
W045,W045_V_vs_H_delta_peak,71,-8.0,0.05060938899380387,mid,False,True
W045,W045_V_vs_H_delta_peak,72,-12.0,-0.5565693836717353,low,False,True
W045,W045_V_vs_H_delta_peak,73,-7.0,0.47100066630347337,high,False,True
W045,W045_V_vs_H_delta_peak,74,-9.0,0.06653576603983558,mid,False,True
W045,W045_V_vs_H_delta_peak,75,-10.0,-0.0006962169350503173,mid,False,True
W045,W045_V_vs_H_delta_peak,76,-14.0,0.38925593314550627,high,False,True
W045,W045_V_vs_H_delta_peak,77,-11.0,0.04785532322535979,mid,False,True
W045,W045_V_vs_H_delta_peak,78,-11.0,-0.033473039796412425,mid,False,True
W045,W045_V_vs_H_delta_peak,79,-10.0,-0.13721898104399421,mid,False,True
W045,W045_V_vs_H_delta_peak,80,5.0,-0.3909063692613255,low,True,False
W045,W045_V_vs_H_delta_peak,81,-9.0,-0.9225714890749285,low,False,True
W045,W045_V_vs_H_delta_peak,82,0.0,-0.8506841020987408,low,False,False
W045,W045_V_vs_H_delta_peak,83,-14.0,0.34706048126004163,high,False,True
W045,W045_V_vs_H_delta_peak,84,7.0,-0.05420377187030539,mid,True,False
W045,W045_V_vs_H_delta_peak,85,-6.0,0.20678250811502263,high,False,True
W045,W045_V_vs_H_delta_peak,86,-10.0,-0.4165832783035842,low,False,True
W045,W045_V_vs_H_delta_peak,87,-10.0,0.3020471282410846,high,False,True
W045,W045_V_vs_H_delta_peak,88,0.0,-0.05630964044277803,mid,False,False
W045,W045_V_vs_H_delta_peak,89,-8.0,0.3255188919567518,high,False,True
W045,W045_V_vs_H_delta_peak,90,-9.0,0.29296727182610793,high,False,True
W045,W045_V_vs_H_delta_peak,91,16.0,1.2526395916357789,high,True,False
W045,W045_V_vs_H_delta_peak,92,-6.0,-0.06836921728550081,mid,False,True
W045,W045_V_vs_H_delta_peak,93,-14.0,-0.24875970596452662,low,False,True
W045,W045_V_vs_H_delta_peak,94,6.0,-0.4412312132773961,low,True,False
W045,W045_V_vs_H_delta_peak,95,-26.0,0.06613309337135756,mid,False,True
W045,W045_V_vs_H_delta_peak,96,-11.0,-0.019760521961647903,mid,False,True
W045,W045_V_vs_H_delta_peak,97,-13.0,0.4591107591542293,high,False,True
W045,W045_V_vs_H_delta_peak,98,7.0,-0.1586348172718501,mid,True,False
W045,W045_V_vs_H_delta_peak,99,-10.0,-0.5999727337073789,low,False,True
W045,W045_V_vs_H_delta_peak,100,3.0,0.5117314998960042,high,True,False
W045,W045_V_vs_H_delta_peak,101,-10.0,0.2549716612085696,high,False,True
W045,W045_V_vs_H_delta_peak,102,1.0,0.06094258057293798,mid,True,False
W045,W045_V_vs_H_delta_peak,103,-12.0,0.3701913040932708,high,False,True
W045,W045_V_vs_H_delta_peak,104,-12.0,-0.44276497649715035,low,False,True
W045,W045_V_vs_H_delta_peak,105,5.0,0.5593048464963752,high,True,False
W045,W045_V_vs_H_delta_peak,106,-9.0,0.19021954497628965,mid,False,True
W045,W045_V_vs_H_delta_peak,107,-11.0,0.07793691042482645,mid,False,True
W045,W045_V_vs_H_delta_peak,108,-10.0,0.2474109024993131,high,False,True
W045,W045_V_vs_H_delta_peak,109,-11.0,0.1320611719899543,mid,False,True
W045,W045_V_vs_H_delta_peak,110,-8.0,-0.3596473511834193,low,False,True
W045,W045_V_vs_H_delta_peak,111,1.0,0.30947457476358353,high,True,False
W045,W045_V_vs_H_delta_peak,112,-18.0,-0.3727213962469803,low,False,True
W045,W045_V_vs_H_delta_peak,113,-15.0,0.7647011686070233,high,False,True
W045,W045_V_vs_H_delta_peak,114,-14.0,-0.4700978659733279,low,False,True
W045,W045_V_vs_H_delta_peak,115,-12.0,-0.1610006449290179,mid,False,True
W045,W045_V_vs_H_delta_peak,116,-11.0,-0.017281139305372083,mid,False,True
W045,W045_V_vs_H_delta_peak,117,-11.0,-0.591764686973147,low,False,True
W045,W045_V_vs_H_delta_peak,118,-11.0,-0.07853282222834156,mid,False,True
W045,W045_V_vs_H_delta_peak,119,-9.0,-0.2162742047701708,low,False,True
W045,W045_V_vs_H_delta_peak,120,-10.0,-0.45353724357798675,low,False,True
W045,W045_V_vs_H_delta_peak,121,5.0,0.2076082930745131,high,True,False
W045,W045_V_vs_H_delta_peak,122,-12.0,-0.4748556849123612,low,False,True
W045,W045_V_vs_H_delta_peak,123,-12.0,-0.8316678436814726,low,False,True
W045,W045_V_vs_H_delta_peak,124,-2.0,0.1024124785370889,mid,False,True
W045,W045_V_vs_H_delta_peak,125,0.0,0.004762513147871889,mid,False,False
W045,W045_V_vs_H_delta_peak,126,-8.0,-0.1256397497287811,mid,False,True
W045,W045_V_vs_H_delta_peak,127,-20.0,-0.09130568151903588,mid,False,True
W045,W045_V_vs_H_delta_peak,128,-1.0,-0.13595750771399676,mid,False,True
W045,W045_V_vs_H_delta_peak,129,-6.0,-0.09678867582780636,mid,False,True
W045,W045_V_vs_H_delta_peak,130,-7.0,-0.4633477062387533,low,False,True
W045,W045_V_vs_H_delta_peak,131,8.0,0.30245651341306523,high,True,False
W045,W045_V_vs_H_delta_peak,132,-10.0,0.2735903679050527,high,False,True
W045,W045_V_vs_H_delta_peak,133,0.0,-0.37681675945076626,low,False,False
W045,W045_V_vs_H_delta_peak,134,-11.0,-0.010889359906463855,mid,False,True
W045,W045_V_vs_H_delta_peak,135,-11.0,-0.17243844577815434,mid,False,True
W045,W045_V_vs_H_delta_peak,136,-10.0,0.2129109587763257,high,False,True
W045,W045_V_vs_H_delta_peak,137,-9.0,0.10684211566045608,mid,False,True
W045,W045_V_vs_H_delta_peak,138,-13.0,-1.0983256317432852,low,False,True
W045,W045_V_vs_H_delta_peak,139,-13.0,-0.061584890739980004,mid,False,True
W045,W045_V_vs_H_delta_peak,140,-14.0,-0.1417476002495907,mid,False,True
W045,W045_V_vs_H_delta_peak,141,-10.0,-0.28009830301283384,low,False,True
W045,W045_V_vs_H_delta_peak,142,-15.0,0.28236204486180855,high,False,True
W045,W045_V_vs_H_delta_peak,143,-10.0,-0.15069819218976757,mid,False,True
W045,W045_V_vs_H_delta_peak,144,-11.0,-0.09992170667854268,mid,False,True
W045,W045_V_vs_H_delta_peak,145,0.0,0.29671601321209884,high,False,False
W045,W045_V_vs_H_delta_peak,146,-9.0,0.20937935586040288,high,False,True
W045,W045_V_vs_H_delta_peak,147,1.0,0.6123333101087429,high,True,False
W045,W045_V_vs_H_delta_peak,148,-11.0,0.26236685103329505,high,False,True
W045,W045_V_vs_H_delta_peak,149,-9.0,0.26761457221717144,high,False,True
W045,W045_V_vs_H_delta_peak,150,1.0,-0.019982329196512445,mid,True,False
W045,W045_V_vs_H_delta_peak,151,10.0,0.53322332734953,high,True,False
W045,W045_V_vs_H_delta_peak,152,9.0,0.8348889844187294,high,True,False
W045,W045_V_vs_H_delta_peak,153,-10.0,0.049017243828180734,mid,False,True
W045,W045_V_vs_H_delta_peak,154,-13.0,0.44767279990554926,high,False,True
W045,W045_V_vs_H_delta_peak,155,2.0,0.4611478259565493,high,True,False
W045,W045_V_vs_H_delta_peak,156,-9.0,-0.01827655279230301,mid,False,True
W045,W045_V_vs_H_delta_peak,157,-14.0,0.1750515110510826,mid,False,True
W045,W045_V_vs_H_delta_peak,158,-14.0,0.23476303156074924,high,False,True
W045,W045_V_vs_H_delta_peak,159,-9.0,-0.22418849552091974,low,False,True
W045,W045_V_vs_H_delta_peak,160,12.0,-0.05468588289713975,mid,True,False
W045,W045_V_vs_H_delta_peak,161,-13.0,-0.33159280849379,low,False,True
W045,W045_V_vs_H_delta_peak,162,-10.0,-0.4574405290003318,low,False,True
W045,W045_V_vs_H_delta_peak,163,-11.0,-0.5423406456115869,low,False,True
W045,W045_V_vs_H_delta_peak,164,-9.0,-0.41573663052655496,low,False,True
W045,W045_V_vs_H_delta_peak,165,-6.0,-0.1448764266204373,mid,False,True
W045,W045_V_vs_H_delta_peak,166,5.0,-0.16129050296191982,mid,True,False
W045,W045_V_vs_H_delta_peak,167,-5.0,0.27159825871480636,high,False,True
W045,W045_V_vs_H_delta_peak,168,-12.0,-0.33380875508057484,low,False,True
W045,W045_V_vs_H_delta_peak,169,-18.0,-0.9358068728110417,low,False,True
W045,W045_V_vs_H_delta_peak,170,-12.0,0.19296239891550881,mid,False,True
W045,W045_V_vs_H_delta_peak,171,-10.0,0.34267497868370017,high,False,True
W045,W045_V_vs_H_delta_peak,172,-9.0,0.8353905802516446,high,False,True
W045,W045_V_vs_H_delta_peak,173,-11.0,0.05911567946217255,mid,False,True
W045,W045_V_vs_H_delta_peak,174,1.0,-0.16094014826408032,mid,True,False
W045,W045_V_vs_H_delta_peak,175,-9.0,-0.18998627717119437,low,False,True
W045,W045_V_vs_H_delta_peak,176,-12.0,-0.23781320651143698,low,False,True
W045,W045_V_vs_H_delta_peak,177,-5.0,0.09605543164053908,mid,False,True
W045,W045_V_vs_H_delta_peak,178,-12.0,-0.055456071098462074,mid,False,True
W045,W045_V_vs_H_delta_peak,179,-8.0,0.48302566486741133,high,False,True
W045,W045_V_vs_H_delta_peak,180,-9.0,-0.43293200218954825,low,False,True
W045,W045_V_vs_H_delta_peak,181,-13.0,-0.3646194675240912,low,False,True
W045,W045_V_vs_H_delta_peak,182,-15.0,-0.001168693643277635,mid,False,True
W045,W045_V_vs_H_delta_peak,183,-8.0,-0.31683789643497323,low,False,True
W045,W045_V_vs_H_delta_peak,184,-4.0,0.09285391963000963,mid,False,True
W045,W045_V_vs_H_delta_peak,185,-5.0,0.1131870291976499,mid,False,True
W045,W045_V_vs_H_delta_peak,186,-13.0,-0.20480150112712972,low,False,True
W045,W045_V_vs_H_delta_peak,187,-12.0,0.29052030411869106,high,False,True
W045,W045_V_vs_H_delta_peak,188,-8.0,-0.7994774751271819,low,False,True
W045,W045_V_vs_H_delta_peak,189,-11.0,-0.4742567935976382,low,False,True
W045,W045_V_vs_H_delta_peak,190,-8.0,-0.25086403504547744,low,False,True
W045,W045_V_vs_H_delta_peak,191,-13.0,-0.39725020951812706,low,False,True
W045,W045_V_vs_H_delta_peak,192,-12.0,-0.21794521922097046,low,False,True
W045,W045_V_vs_H_delta_peak,193,3.0,0.7653937450943904,high,True,False
W045,W045_V_vs_H_delta_peak,194,-7.0,-0.2900871529232896,low,False,True
W045,W045_V_vs_H_delta_peak,195,-12.0,0.5684425573581599,high,False,True
W045,W045_V_vs_H_delta_peak,196,-10.0,-0.15323999478487801,mid,False,True
W045,W045_V_vs_H_delta_peak,197,-13.0,-0.688129396854056,low,False,True
W045,W045_V_vs_H_delta_peak,198,-12.0,-0.4772386143923754,low,False,True
W045,W045_V_vs_H_delta_peak,199,10.0,-0.05837569564359594,mid,True,False
W045,W045_V_vs_H_delta_peak,200,-11.0,-0.9173642130816304,low,False,True
W045,W045_V_vs_H_delta_peak,201,0.0,0.06319290998623868,mid,False,False
W045,W045_V_vs_H_delta_peak,202,6.0,0.3410154455580644,high,True,False
W045,W045_V_vs_H_delta_peak,203,-8.0,0.11846682532160027,mid,False,True
W045,W045_V_vs_H_delta_peak,204,-9.0,0.15096989844201938,mid,False,True
W045,W045_V_vs_H_delta_peak,205,8.0,0.31862920906735975,high,True,False
W045,W045_V_vs_H_delta_peak,206,1.0,-0.19998773803778772,low,True,False
W045,W045_V_vs_H_delta_peak,207,-8.0,-0.4020202072842102,low,False,True
W045,W045_V_vs_H_delta_peak,208,-11.0,-0.23642286781035096,low,False,True
W045,W045_V_vs_H_delta_peak,209,1.0,0.4506922294463507,high,True,False
W045,W045_V_vs_H_delta_peak,210,-7.0,-0.3781390835195695,low,False,True
W045,W045_V_vs_H_delta_peak,211,-8.0,-0.7941432249892674,low,False,True
W045,W045_V_vs_H_delta_peak,212,6.0,-0.7817307713871375,low,True,False
W045,W045_V_vs_H_delta_peak,213,-10.0,-0.14637901361002287,mid,False,True
W045,W045_V_vs_H_delta_peak,214,-13.0,0.4819765598063632,high,False,True
W045,W045_V_vs_H_delta_peak,215,-15.0,-0.35447426125121523,low,False,True
W045,W045_V_vs_H_delta_peak,216,-9.0,0.6249687032583683,high,False,True
W045,W045_V_vs_H_delta_peak,217,-8.0,-0.11450778811811527,mid,False,True
W045,W045_V_vs_H_delta_peak,218,-11.0,0.14786136777825165,mid,False,True
W045,W045_V_vs_H_delta_peak,219,-11.0,0.42706508242507984,high,False,True
W045,W045_V_vs_H_delta_peak,220,7.0,0.4798717217609658,high,True,False
W045,W045_V_vs_H_delta_peak,221,-8.0,-0.19014345622807743,low,False,True
W045,W045_V_vs_H_delta_peak,222,-11.0,0.014232220287189698,mid,False,True
W045,W045_V_vs_H_delta_peak,223,-10.0,-0.6020879968609972,low,False,True
W045,W045_V_vs_H_delta_peak,224,-7.0,-0.6185335606134291,low,False,True
W045,W045_V_vs_H_delta_peak,225,3.0,0.6383248566282846,high,True,False
W045,W045_V_vs_H_delta_peak,226,-12.0,-0.22304474374240998,low,False,True
W045,W045_V_vs_H_delta_peak,227,-12.0,0.28217229925391535,high,False,True
W045,W045_V_vs_H_delta_peak,228,-14.0,-1.067787598299931,low,False,True
W045,W045_V_vs_H_delta_peak,229,-11.0,0.1106697985648297,mid,False,True
W045,W045_V_vs_H_delta_peak,230,-6.0,0.051549904911122796,mid,False,True
W045,W045_V_vs_H_delta_peak,231,-13.0,0.4149687073757186,high,False,True
W045,W045_V_vs_H_delta_peak,232,1.0,0.020047814504520357,mid,True,False
W045,W045_V_vs_H_delta_peak,233,-13.0,0.648084559175383,high,False,True
W045,W045_V_vs_H_delta_peak,234,-7.0,0.12941613714503722,mid,False,True
W045,W045_V_vs_H_delta_peak,235,1.0,-0.4770612607161699,low,True,False
W045,W045_V_vs_H_delta_peak,236,-10.0,0.49259920679915703,high,False,True
W045,W045_V_vs_H_delta_peak,237,7.0,0.16935996408988477,mid,True,False
W045,W045_V_vs_H_delta_peak,238,-13.0,0.21898749579397636,high,False,True
W045,W045_V_vs_H_delta_peak,239,-6.0,-0.5201477105783975,low,False,True
W045,W045_V_vs_H_delta_peak,240,-12.0,-0.15464261796943468,mid,False,True
W045,W045_V_vs_H_delta_peak,241,-14.0,-0.6904401143183833,low,False,True
