window_id,target_name,object_A,object_B,score_bin,score_bin_index,n_bootstrap,score_min,score_max,score_mean,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,dominant_order_direction,dominant_order_probability,order_level
W113,W113_V_vs_H_delta_peak,V,H,Q4,4,200,0.10362607314028317,0.4282219955383805,0.2458651179435985,1.0,-4.0249999999999995,4.0,0.66,0.105,0.235,V_earlier,0.66,weak_or_none
W113,W113_V_vs_H_delta_peak,V,H,Q5,5,200,0.4287637514617136,1.4252667443042077,0.6876771821288296,2.0,-0.024999999999999467,7.0,0.885,0.025,0.09,V_earlier,0.885,weak_or_none
W113,W113_V_vs_Je_delta_peak,V,Je,Q1,1,200,-1.423037732516909,-0.4177077196816317,-0.6616510168216401,-7.0,-14.0,-2.0,0.01,0.99,0.0,Je_earlier,0.99,strict_99
W113,W113_V_vs_Je_delta_peak,V,Je,Q2,2,200,-0.41481617557837314,-0.14314874841245184,-0.27331380365669095,-6.0,-13.0,0.0,0.02,0.97,0.01,Je_earlier,0.97,credible_95
W113,W113_V_vs_Je_delta_peak,V,Je,Q3,3,200,-0.14144054800975167,0.11529504143450178,-0.01146037490738785,-3.0,-9.024999999999999,4.0,0.08,0.865,0.055,Je_earlier,0.865,weak_or_none
W113,W113_V_vs_Je_delta_peak,V,Je,Q4,4,200,0.11719112428782145,0.4396667112282753,0.2654251232944842,-2.0,-9.0,3.0500000000000114,0.14,0.725,0.135,Je_earlier,0.725,weak_or_none
W113,W113_V_vs_Je_delta_peak,V,Je,Q5,5,199,0.43998644220917016,1.5273991942985974,0.6844221830062659,0.0,-4.05,4.0,0.41708542713567837,0.33668341708542715,0.24623115577889448,V_earlier,0.41708542713567837,weak_or_none
W113,W113_Jw_vs_V_delta_peak,Jw,V,Q1,1,200,-1.4607520571970882,-0.4086957860430687,-0.6506677668799499,2.0,-4.0,12.0,0.76,0.16,0.08,Jw_earlier,0.76,weak_or_none
W113,W113_Jw_vs_V_delta_peak,Jw,V,Q2,2,200,-0.40723051881654304,-0.12329565750424526,-0.26232295816312473,5.0,-1.0,13.0,0.945,0.03,0.025,Jw_earlier,0.945,usable_90
W113,W113_Jw_vs_V_delta_peak,Jw,V,Q3,3,200,-0.12147382007501353,0.1271431191498521,0.012478583123905347,7.0,-0.024999999999999467,14.025000000000006,0.965,0.025,0.01,Jw_earlier,0.965,credible_95
W113,W113_Jw_vs_V_delta_peak,Jw,V,Q4,4,200,0.1277149525509915,0.4060095204966851,0.25051381285667185,8.0,0.9750000000000005,18.0,0.975,0.015,0.01,Jw_earlier,0.975,credible_95
W113,W113_Jw_vs_V_delta_peak,Jw,V,Q5,5,200,0.41260644303251554,1.2548188541652667,0.6499983290624973,10.0,-1.0,18.0,0.965,0.03,0.005,Jw_earlier,0.965,credible_95
W113,W113_H_vs_Je_delta_peak,H,Je,Q1,1,200,-1.295385786735239,-0.4093420200951594,-0.6449454578882876,-7.0,-10.024999999999999,-1.0,0.015,0.985,0.0,Je_earlier,0.985,credible_95
W113,W113_H_vs_Je_delta_peak,H,Je,Q2,2,200,-0.4086629248260902,-0.12059383514106617,-0.2581400922992041,-6.0,-9.024999999999999,-1.0,0.005,0.995,0.0,Je_earlier,0.995,strict_99
W113,W113_H_vs_Je_delta_peak,H,Je,Q3,3,200,-0.12011761563705459,0.11708780362153322,-0.0018390824176224862,-4.0,-8.0,0.0,0.01,0.97,0.02,Je_earlier,0.97,credible_95
W113,W113_H_vs_Je_delta_peak,H,Je,Q4,4,200,0.11721371822703058,0.414260050760381,0.25795058754103295,-2.0,-6.0,1.0,0.035,0.89,0.075,Je_earlier,0.89,weak_or_none
W113,W113_H_vs_Je_delta_peak,H,Je,Q5,5,199,0.41553154259674463,1.5012992285019466,0.6502251709186746,-1.0,-5.0,2.0,0.12060301507537688,0.7336683417085427,0.1457286432160804,Je_earlier,0.7336683417085427,weak_or_none
W113,W113_Jw_vs_H_delta_peak,Jw,H,Q1,1,200,-1.4127949285588712,-0.4062927997197769,-0.655019361922648,4.0,-1.0,13.0,0.925,0.05,0.025,Jw_earlier,0.925,usable_90
W113,W113_Jw_vs_H_delta_peak,Jw,H,Q2,2,200,-0.4033864617840863,-0.12499162722243559,-0.2570852707613176,6.0,-0.024999999999999467,14.0,0.965,0.025,0.01,Jw_earlier,0.965,credible_95
W113,W113_Jw_vs_H_delta_peak,Jw,H,Q3,3,200,-0.12081195492458344,0.13396463974389922,0.007170447848704531,7.0,1.0,13.025000000000006,0.985,0.005,0.01,Jw_earlier,0.985,credible_95
W113,W113_Jw_vs_H_delta_peak,Jw,H,Q4,4,200,0.13483459395054598,0.4149154704435182,0.2527202180691673,8.0,-1.0,14.0,0.955,0.035,0.01,Jw_earlier,0.955,credible_95
W113,W113_Jw_vs_H_delta_peak,Jw,H,Q5,5,200,0.4151948267310896,1.4489721659104406,0.6522139667660938,11.0,0.9750000000000005,15.0,0.975,0.015,0.01,Jw_earlier,0.975,credible_95
W113,W113_Je_vs_Jw_delta_peak,Je,Jw,Q1,1,200,-1.4554098835266676,-0.36943985613995906,-0.6471654556965586,-7.0,-13.0,1.0250000000000057,0.04,0.915,0.045,Jw_earlier,0.915,usable_90
W113,W113_Je_vs_Jw_delta_peak,Je,Jw,Q2,2,200,-0.3681252153966521,-0.11630565421787356,-0.23781216327547852,-4.0,-11.024999999999999,2.1000000000000227,0.085,0.85,0.065,Jw_earlier,0.85,weak_or_none
W113,W113_Je_vs_Jw_delta_peak,Je,Jw,Q3,3,200,-0.11496255055817511,0.12241455796168711,-0.001377145519587275,-3.0,-11.024999999999999,7.0,0.165,0.76,0.075,Jw_earlier,0.76,weak_or_none
W113,W113_Je_vs_Jw_delta_peak,Je,Jw,Q4,4,200,0.12310070791248064,0.3934760602422199,0.25418080470867693,-1.0,-8.024999999999999,4.025000000000006,0.27,0.6,0.13,Jw_earlier,0.6,weak_or_none
W113,W113_Je_vs_Jw_delta_peak,Je,Jw,Q5,5,199,0.39403988321210087,1.3883947512255657,0.6353507133496961,0.0,-7.0,5.0,0.4824120603015075,0.40703517587939697,0.11055276381909548,Je_earlier,0.4824120603015075,weak_or_none
W160,W160_P_vs_V_delta_peak,P,V,Q1,1,200,-1.7575365511047107,-0.5141263203774821,-0.8544655623866464,0.0,-16.0,8.0,0.48,0.435,0.085,P_earlier,0.48,weak_or_none
W160,W160_P_vs_V_delta_peak,P,V,Q2,2,200,-0.5097973228516668,-0.1583973254463303,-0.3246896985178982,2.5,-9.024999999999999,10.050000000000011,0.7,0.22,0.08,P_earlier,0.7,weak_or_none
W160,W160_P_vs_V_delta_peak,P,V,Q3,3,200,-0.15686257850264848,0.17782020903987475,0.001996373762593677,3.0,-9.0,8.0,0.77,0.175,0.055,P_earlier,0.77,weak_or_none
W160,W160_P_vs_V_delta_peak,P,V,Q4,4,200,0.1794176673987819,0.5244857321769896,0.3407706927981268,3.0,-11.075,10.0,0.81,0.155,0.035,P_earlier,0.81,weak_or_none
W160,W160_P_vs_V_delta_peak,P,V,Q5,5,199,0.5336503041774233,2.1364087881620932,0.8405911500942959,4.0,-2.0,7.0,0.9396984924623115,0.04522613065326633,0.01507537688442211,P_earlier,0.9396984924623115,usable_90
W160,W160_P_vs_H_delta_peak,P,H,Q1,1,200,-1.567508034888676,-0.4222617599004266,-0.6984658803590009,-3.5,-13.075,7.0,0.155,0.785,0.06,H_earlier,0.785,weak_or_none
W160,W160_P_vs_H_delta_peak,P,H,Q2,2,200,-0.4217771821819113,-0.13165897805471397,-0.27279917151823224,-3.0,-11.0,7.025000000000006,0.23,0.715,0.055,H_earlier,0.715,weak_or_none
W160,W160_P_vs_H_delta_peak,P,H,Q3,3,200,-0.13056135360518292,0.12398825959712738,-0.006754988495742564,-3.0,-11.024999999999999,8.0,0.235,0.7,0.065,H_earlier,0.7,weak_or_none
W160,W160_P_vs_H_delta_peak,P,H,Q4,4,200,0.12435180984752643,0.4422906118398796,0.27448590086067215,-1.0,-9.0,8.0,0.39,0.55,0.06,H_earlier,0.55,weak_or_none
W160,W160_P_vs_H_delta_peak,P,H,Q5,5,200,0.44615677075277804,1.5510976336859301,0.7035341395123038,0.0,-8.024999999999999,9.025000000000006,0.47,0.425,0.105,P_earlier,0.47,weak_or_none
W160,W160_P_vs_Je_delta_peak,P,Je,Q1,1,200,-1.6125157861620139,-0.4385933759715365,-0.7223284060321129,1.5,-5.0249999999999995,5.0,0.635,0.285,0.08,P_earlier,0.635,weak_or_none
W160,W160_P_vs_Je_delta_peak,P,Je,Q2,2,200,-0.4379519107812954,-0.14115499558730282,-0.2720125319255016,3.0,-5.249999999999995,8.0,0.815,0.16,0.025,P_earlier,0.815,weak_or_none
W160,W160_P_vs_Je_delta_peak,P,Je,Q3,3,200,-0.13957090737203764,0.11519180347733307,-0.015232389212722169,4.0,-4.0,9.0,0.865,0.12,0.015,P_earlier,0.865,weak_or_none
W160,W160_P_vs_Je_delta_peak,P,Je,Q4,4,200,0.11576481731700854,0.44812089923717685,0.27480985490688137,5.0,-2.0249999999999995,10.0,0.935,0.055,0.01,P_earlier,0.935,usable_90
W160,W160_P_vs_Je_delta_peak,P,Je,Q5,5,200,0.44953302054284133,1.7510654566615467,0.7347634722634553,6.0,-1.0249999999999995,11.025000000000006,0.94,0.04,0.02,P_earlier,0.94,usable_90
W160,W160_P_vs_Jw_delta_peak,P,Jw,Q1,1,200,-1.9227558786329275,-0.42833164292367487,-0.7212209139104143,-8.0,-21.0,7.0,0.165,0.81,0.025,Jw_earlier,0.81,weak_or_none
W160,W160_P_vs_Jw_delta_peak,P,Jw,Q2,2,200,-0.4279114511773313,-0.11006026244419302,-0.25972033543135103,-6.0,-25.0,9.0,0.205,0.76,0.035,Jw_earlier,0.76,weak_or_none
W160,W160_P_vs_Jw_delta_peak,P,Jw,Q3,3,200,-0.10893418038234312,0.12741531487347682,0.01626598970741189,-3.0,-15.124999999999996,10.0,0.325,0.62,0.055,Jw_earlier,0.62,weak_or_none
W160,W160_P_vs_Jw_delta_peak,P,Jw,Q4,4,199,0.12806972717221987,0.4256043987162687,0.2664416622150632,-1.0,-8.0,10.0,0.4271356783919598,0.507537688442211,0.06532663316582915,Jw_earlier,0.507537688442211,weak_or_none
W160,W160_P_vs_Jw_delta_peak,P,Jw,Q5,5,199,0.42882646206252345,1.5647919021351129,0.7030812117893119,2.0,-7.05,12.0,0.5678391959798995,0.35678391959798994,0.07537688442211055,P_earlier,0.5678391959798995,weak_or_none
W160,W160_V_vs_H_delta_peak,V,H,Q1,1,200,-2.01020405637364,-0.538488382155102,-0.8693512746244125,-7.0,-14.0,4.0,0.165,0.83,0.005,H_earlier,0.83,weak_or_none
W160,W160_V_vs_H_delta_peak,V,H,Q2,2,200,-0.5331910024003674,-0.1535813713005541,-0.3456003747536927,-6.0,-13.0,7.075000000000017,0.155,0.83,0.015,H_earlier,0.83,weak_or_none
W160,W160_V_vs_H_delta_peak,V,H,Q3,3,200,-0.15149520576243106,0.17256066093000244,0.013323768326567391,-5.0,-12.0,7.0,0.22,0.755,0.025,H_earlier,0.755,weak_or_none
W160,W160_V_vs_H_delta_peak,V,H,Q4,4,200,0.17270067361314176,0.5280935824403422,0.33873120260453937,-4.0,-12.024999999999999,16.025000000000006,0.295,0.655,0.05,H_earlier,0.655,weak_or_none
W160,W160_V_vs_H_delta_peak,V,H,Q5,5,199,0.5292326698556986,1.8983320022924013,0.8672328426603,0.0,-11.0,14.049999999999983,0.46733668341708545,0.4623115577889447,0.07035175879396985,V_earlier,0.46733668341708545,weak_or_none
W160,W160_V_vs_Je_delta_peak,V,Je,Q1,1,200,-1.9815165477534777,-0.5284956718498055,-0.8318150547082251,-1.0,-6.0249999999999995,2.0,0.195,0.63,0.175,Je_earlier,0.63,weak_or_none
W160,W160_V_vs_Je_delta_peak,V,Je,Q2,2,200,-0.5268088286166986,-0.15368800290216192,-0.3376265289071416,0.0,-7.0,6.225000000000051,0.385,0.41,0.205,Je_earlier,0.41,weak_or_none
W160,W160_V_vs_Je_delta_peak,V,Je,Q3,3,200,-0.15327120651866322,0.16366555380054756,0.005392053334876001,1.0,-5.0249999999999995,7.025000000000006,0.565,0.255,0.18,V_earlier,0.565,weak_or_none
W160,W160_V_vs_Je_delta_peak,V,Je,Q4,4,200,0.164657453277013,0.5211229184139566,0.31961366162222665,2.0,-5.0,24.0,0.705,0.155,0.14,V_earlier,0.705,weak_or_none
W160,W160_V_vs_Je_delta_peak,V,Je,Q5,5,199,0.5244309039534042,1.9822285920246614,0.8486792649831802,6.0,-5.0,17.049999999999983,0.8844221105527639,0.07035175879396985,0.04522613065326633,V_earlier,0.8844221105527639,weak_or_none
W160,W160_Jw_vs_V_delta_peak,Jw,V,Q1,1,200,-1.822091894677509,-0.4535954948646549,-0.7453139373440729,0.0,-16.025,14.025000000000006,0.475,0.485,0.04,V_earlier,0.485,weak_or_none
W160,W160_Jw_vs_V_delta_peak,Jw,V,Q2,2,200,-0.45350238802889803,-0.10922470030924913,-0.27336031626444707,4.0,-10.049999999999999,15.025000000000006,0.66,0.315,0.025,Jw_earlier,0.66,weak_or_none
W160,W160_Jw_vs_V_delta_peak,Jw,V,Q3,3,199,-0.1087683897582274,0.12579252845076982,0.014690645440014301,5.0,-8.0,19.199999999999932,0.7035175879396985,0.2663316582914573,0.03015075376884422,Jw_earlier,0.7035175879396985,weak_or_none
W160,W160_Jw_vs_V_delta_peak,Jw,V,Q4,4,199,0.12659773718209902,0.4325773656856222,0.28954099404653305,7.0,-8.0,25.049999999999983,0.7587939698492462,0.22110552763819097,0.020100502512562814,Jw_earlier,0.7587939698492462,weak_or_none
W160,W160_Jw_vs_V_delta_peak,Jw,V,Q5,5,199,0.4333728185570585,1.794690147555471,0.7195615802205079,10.0,-4.0,20.099999999999966,0.8743718592964824,0.11557788944723618,0.010050251256281407,Jw_earlier,0.8743718592964824,weak_or_none
W160,W160_H_vs_Je_delta_peak,H,Je,Q1,1,200,-1.3940380918772775,-0.40149480464745924,-0.6897635062428943,0.0,-7.0249999999999995,9.075000000000017,0.475,0.49,0.035,Je_earlier,0.49,weak_or_none
W160,W160_H_vs_Je_delta_peak,H,Je,Q2,2,200,-0.400484888666165,-0.12873543707001334,-0.2543290027818169,6.0,-5.0,12.025000000000006,0.75,0.22,0.03,H_earlier,0.75,weak_or_none
W160,W160_H_vs_Je_delta_peak,H,Je,Q3,3,200,-0.12824053691969248,0.11038372688800471,-0.012954406734215577,7.0,-3.0,13.050000000000011,0.925,0.06,0.015,H_earlier,0.925,usable_90
W160,W160_H_vs_Je_delta_peak,H,Je,Q4,4,200,0.11111574240858903,0.3894478353840425,0.24972211310437636,7.0,0.0,14.025000000000006,0.96,0.02,0.02,H_earlier,0.96,credible_95
W160,W160_H_vs_Je_delta_peak,H,Je,Q5,5,200,0.3943593961253919,1.968750640903311,0.7073248026545506,6.0,-5.0,13.025000000000006,0.945,0.055,0.0,H_earlier,0.945,usable_90
W160,W160_H_vs_Jw_delta_peak,H,Jw,Q1,1,200,-1.8432994797331939,-0.44036520151688385,-0.7552429224629138,-5.0,-19.049999999999997,9.0,0.165,0.82,0.015,Jw_earlier,0.82,weak_or_none
W160,W160_H_vs_Jw_delta_peak,H,Jw,Q2,2,200,-0.4391158566043381,-0.12639464681673795,-0.27753458978520706,-4.0,-22.025,11.0,0.26,0.705,0.035,Jw_earlier,0.705,weak_or_none
W160,W160_H_vs_Jw_delta_peak,H,Jw,Q3,3,200,-0.12566788792300237,0.1458018211924246,0.004962890431869962,0.0,-17.075,11.0,0.445,0.495,0.06,Jw_earlier,0.495,weak_or_none
W160,W160_H_vs_Jw_delta_peak,H,Jw,Q4,4,199,0.1462746367600959,0.46310915693756166,0.29686416942297333,1.0,-10.05,12.0,0.5477386934673367,0.36180904522613067,0.09045226130653267,H_earlier,0.5477386934673367,weak_or_none
W160,W160_H_vs_Jw_delta_peak,H,Jw,Q5,5,199,0.46885376138261686,1.4995479452011,0.7361153499903443,3.0,-10.0,14.049999999999983,0.7085427135678392,0.2663316582914573,0.02512562814070352,H_earlier,0.7085427135678392,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,Je,Jw,Q1,1,200,-1.8640460350078012,-0.44815537784862153,-0.7634796170075454,-11.0,-29.049999999999997,2.0250000000000057,0.075,0.905,0.02,Jw_earlier,0.905,usable_90
W160,W160_Je_vs_Jw_delta_peak,Je,Jw,Q2,2,200,-0.4471667667662507,-0.13770007946716992,-0.28075288159513995,-9.0,-24.025,5.0,0.1,0.885,0.015,Jw_earlier,0.885,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,Je,Jw,Q3,3,200,-0.13616218181764372,0.1394015970282091,-0.0026276317000919125,-7.0,-16.025,5.025000000000006,0.135,0.83,0.035,Jw_earlier,0.83,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,Je,Jw,Q4,4,199,0.14015785911840004,0.45847886359593193,0.28878225077194714,-5.0,-15.0,7.0,0.2613065326633166,0.6884422110552764,0.05025125628140704,Jw_earlier,0.6884422110552764,weak_or_none
W160,W160_Je_vs_Jw_delta_peak,Je,Jw,Q5,5,199,0.45963559908613727,1.6205583220222475,0.7633384832006932,0.0,-12.1,9.049999999999983,0.4723618090452261,0.48743718592964824,0.04020100502512563,Jw_earlier,0.48743718592964824,weak_or_none
