year,day,V_positive_edge_flag
1988,64,ok
1988,65,ok
1988,66,ok
1988,67,ok
1988,68,ok
1988,69,ok
1988,70,ok
1988,71,ok
1988,72,ok
1988,73,ok
1988,74,ok
1988,75,ok
1988,76,ok
1988,77,ok
1988,78,ok
1988,79,ok
1988,80,ok
1988,81,ok
1988,82,ok
1988,83,ok
1988,84,ok
1988,85,ok
1988,86,ok
1988,87,ok
1988,88,ok
1988,89,ok
1988,90,ok
1988,91,ok
1988,92,ok
1988,93,ok
1988,94,ok
1988,95,ok
1988,96,ok
1988,97,ok
1988,98,ok
1988,99,ok
1988,100,ok
1988,101,ok
1988,102,ok
1988,103,ok
1988,104,ok
1988,105,ok
1988,106,ok
1988,107,ok
1988,108,ok
1988,109,ok
1988,110,ok
1988,111,ok
1988,112,ok
1988,113,ok
1988,114,ok
1988,115,ok
1988,116,ok
1988,117,ok
1988,118,ok
1988,119,ok
1988,120,ok
1988,121,ok
1988,122,ok
1988,123,ok
1988,124,ok
1988,125,ok
1988,126,ok
1988,127,ok
1988,128,ok
1988,129,ok
1988,130,ok
1988,131,ok
1988,132,ok
1988,133,ok
1988,134,ok
1988,135,ok
1988,136,ok
1988,137,ok
1988,138,ok
1988,139,ok
1988,140,ok
1988,141,ok
1988,142,ok
1988,143,ok
1988,144,ok
1988,145,ok
1988,146,ok
1988,147,ok
1988,148,ok
1988,149,ok
1988,150,ok
1988,151,ok
1988,152,ok
1988,153,ok
1988,154,ok
1988,155,ok
1988,156,ok
1988,157,ok
1988,158,ok
1988,159,ok
1988,160,ok
1988,161,ok
1988,162,ok
1988,163,ok
1988,164,ok
1988,165,ok
1988,166,ok
1988,167,ok
1988,168,ok
1988,169,ok
1988,170,ok
1988,171,ok
1988,172,ok
1988,173,ok
1988,174,ok
1988,175,ok
1988,176,ok
1988,177,ok
1988,178,ok
1988,179,ok
1988,180,ok
1988,181,ok
1988,182,all_nan_profile
1988,183,all_nan_profile
1989,1,all_nan_profile
1989,2,all_nan_profile
1989,3,ok
1989,4,ok
1989,5,ok
1989,6,ok
1989,7,ok
1989,8,ok
1989,9,ok
1989,10,ok
1989,11,ok
1989,12,ok
1989,13,ok
1989,14,ok
1989,15,ok
1989,16,ok
1989,17,ok
1989,18,ok
1989,19,ok
1989,20,ok
1989,21,ok
1989,22,ok
1989,23,ok
1989,24,ok
1989,25,ok
1989,26,ok
1989,27,ok
1989,28,ok
1989,29,ok
1989,30,ok
1989,31,ok
1989,32,ok
1989,33,ok
1989,34,ok
1989,35,ok
1989,36,ok
1989,37,ok
1989,38,ok
1989,39,ok
1989,40,ok
1989,41,ok
1989,42,ok
1989,43,ok
1989,44,ok
1989,45,ok
1989,46,ok
1989,47,ok
1989,48,ok
1989,49,ok
1989,50,ok
1989,51,ok
1989,52,ok
1989,53,ok
1989,54,ok
1989,55,ok
1989,56,ok
1989,57,ok
1989,58,ok
1989,59,ok
1989,60,ok
1989,61,ok
1989,62,ok
1989,63,ok
1989,64,ok
1989,65,ok
1989,66,ok
1989,67,ok
1989,68,ok
1989,69,ok
1989,70,ok
1989,71,ok
1989,72,ok
1989,73,ok
1989,74,ok
1989,75,ok
1989,76,ok
1989,77,ok
1989,78,ok
1989,79,ok
1989,80,ok
1989,81,ok
1989,82,ok
1989,83,ok
1989,84,ok
1989,85,ok
1989,86,ok
1989,87,ok
1989,88,ok
1989,89,ok
1989,90,ok
1989,91,ok
1989,92,ok
1989,93,ok
1989,94,ok
1989,95,ok
1989,96,ok
1989,97,ok
1989,98,ok
1989,99,ok
1989,100,ok
1989,101,ok
1989,102,ok
1989,103,ok
1989,104,ok
1989,105,ok
1989,106,ok
1989,107,ok
1989,108,ok
1989,109,ok
1989,110,ok
1989,111,ok
1989,112,ok
1989,113,ok
1989,114,ok
1989,115,ok
1989,116,ok
1989,117,ok
1989,118,ok
1989,119,ok
1989,120,ok
1989,121,ok
1989,122,ok
1989,123,ok
1989,124,ok
1989,125,ok
1989,126,ok
1989,127,ok
1989,128,ok
1989,129,ok
1989,130,ok
1989,131,ok
1989,132,ok
1989,133,ok
1989,134,ok
1989,135,ok
1989,136,ok
1989,137,ok
1989,138,ok
1989,139,ok
1989,140,ok
1989,141,ok
1989,142,ok
1989,143,ok
1989,144,ok
1989,145,ok
1989,146,ok
1989,147,ok
1989,148,ok
1989,149,ok
1989,150,ok
1989,151,ok
1989,152,ok
1989,153,ok
1989,154,ok
1989,155,ok
1989,156,ok
1989,157,ok
1989,158,ok
1989,159,ok
1989,160,ok
1989,161,ok
1989,162,ok
1989,163,ok
1989,164,ok
1989,165,ok
1989,166,ok
1989,167,ok
1989,168,ok
1989,169,ok
1989,170,ok
1989,171,ok
1989,172,ok
1989,173,ok
1989,174,ok
1989,175,ok
1989,176,ok
1989,177,ok
1989,178,ok
1989,179,ok
1989,180,ok
1989,181,ok
1989,182,all_nan_profile
1989,183,all_nan_profile
1990,1,all_nan_profile
1990,2,all_nan_profile
1990,3,ok
1990,4,ok
1990,5,ok
1990,6,ok
1990,7,ok
1990,8,ok
1990,9,ok
1990,10,ok
1990,11,ok
1990,12,ok
1990,13,ok
1990,14,ok
1990,15,ok
1990,16,ok
1990,17,ok
1990,18,ok
1990,19,ok
1990,20,ok
1990,21,ok
1990,22,ok
1990,23,ok
1990,24,ok
1990,25,ok
1990,26,ok
1990,27,ok
1990,28,ok
1990,29,ok
1990,30,ok
1990,31,ok
1990,32,ok
1990,33,ok
1990,34,ok
1990,35,ok
1990,36,ok
1990,37,ok
1990,38,ok
1990,39,ok
1990,40,ok
1990,41,ok
1990,42,ok
1990,43,ok
1990,44,ok
1990,45,ok
1990,46,ok
1990,47,ok
1990,48,ok
1990,49,ok
1990,50,ok
1990,51,ok
1990,52,ok
1990,53,ok
1990,54,ok
1990,55,ok
1990,56,ok
1990,57,ok
1990,58,ok
1990,59,ok
1990,60,ok
1990,61,ok
1990,62,ok
1990,63,ok
1990,64,ok
1990,65,ok
1990,66,ok
1990,67,ok
1990,68,ok
1990,69,ok
1990,70,ok
1990,71,ok
1990,72,ok
1990,73,ok
1990,74,ok
1990,75,ok
1990,76,ok
1990,77,ok
1990,78,ok
1990,79,ok
1990,80,ok
1990,81,ok
1990,82,ok
1990,83,ok
1990,84,ok
1990,85,ok
1990,86,ok
1990,87,ok
1990,88,ok
1990,89,ok
1990,90,ok
1990,91,ok
1990,92,ok
1990,93,ok
1990,94,ok
1990,95,ok
1990,96,ok
1990,97,ok
1990,98,ok
1990,99,ok
1990,100,ok
1990,101,ok
1990,102,ok
1990,103,ok
1990,104,ok
1990,105,ok
1990,106,ok
1990,107,ok
1990,108,ok
1990,109,ok
1990,110,ok
1990,111,ok
1990,112,ok
1990,113,ok
1990,114,ok
1990,115,ok
1990,116,ok
1990,117,ok
1990,118,ok
1990,119,ok
1990,120,ok
1990,121,ok
1990,122,ok
1990,123,ok
1990,124,ok
1990,125,ok
1990,126,ok
1990,127,ok
1990,128,ok
1990,129,ok
1990,130,ok
1990,131,ok
1990,132,ok
1990,133,ok
1990,134,ok
1990,135,ok
1990,136,ok
1990,137,ok
1990,138,ok
1990,139,ok
1990,140,ok
1990,141,ok
1990,142,ok
1990,143,ok
1990,144,ok
1990,145,ok
1990,146,ok
1990,147,ok
1990,148,ok
1990,149,ok
1990,150,ok
1990,151,ok
1990,152,ok
1990,153,ok
1990,154,ok
1990,155,ok
1990,156,ok
1990,157,ok
1990,158,ok
1990,159,ok
1990,160,ok
1990,161,ok
1990,162,ok
1990,163,ok
1990,164,ok
1990,165,ok
1990,166,ok
1990,167,ok
1990,168,ok
1990,169,ok
1990,170,ok
1990,171,ok
1990,172,ok
1990,173,ok
1990,174,ok
1990,175,ok
1990,176,ok
1990,177,ok
1990,178,ok
1990,179,ok
1990,180,ok
1990,181,ok
1990,182,all_nan_profile
1990,183,all_nan_profile
1991,1,all_nan_profile
1991,2,all_nan_profile
1991,3,ok
1991,4,ok
1991,5,ok
1991,6,ok
1991,7,ok
1991,8,ok
1991,9,ok
1991,10,ok
1991,11,ok
1991,12,ok
1991,13,ok
1991,14,ok
1991,15,ok
1991,16,ok
1991,17,ok
1991,18,ok
1991,19,ok
1991,20,ok
1991,21,ok
1991,22,ok
1991,23,ok
1991,24,ok
1991,25,ok
1991,26,ok
1991,27,ok
1991,28,ok
1991,29,ok
1991,30,ok
1991,31,ok
1991,32,ok
1991,33,ok
1991,34,ok
1991,35,ok
1991,36,ok
1991,37,ok
1991,38,ok
1991,39,ok
1991,40,ok
1991,41,ok
1991,42,ok
1991,43,ok
1991,44,ok
1991,45,ok
1991,46,ok
1991,47,ok
1991,48,ok
1991,49,ok
1991,50,ok
1991,51,ok
1991,52,ok
1991,53,ok
1991,54,ok
1991,55,ok
1991,56,ok
1991,57,ok
1991,58,ok
1991,59,ok
1991,60,ok
1991,61,ok
1991,62,ok
1991,63,ok
1991,64,ok
1991,65,ok
1991,66,ok
1991,67,ok
1991,68,ok
1991,69,ok
1991,70,ok
1991,71,ok
1991,72,ok
1991,73,ok
1991,74,ok
1991,75,ok
1991,76,ok
1991,77,ok
1991,78,ok
1991,79,ok
1991,80,ok
1991,81,ok
1991,82,ok
1991,83,ok
1991,84,ok
1991,85,ok
1991,86,ok
1991,87,ok
1991,88,ok
1991,89,ok
1991,90,ok
1991,91,ok
1991,92,ok
1991,93,ok
1991,94,ok
1991,95,ok
1991,96,ok
1991,97,ok
1991,98,ok
1991,99,ok
1991,100,ok
1991,101,ok
1991,102,ok
1991,103,ok
1991,104,ok
1991,105,ok
1991,106,ok
1991,107,ok
1991,108,ok
1991,109,ok
1991,110,ok
1991,111,ok
1991,112,ok
1991,113,ok
1991,114,ok
1991,115,ok
1991,116,ok
1991,117,ok
1991,118,ok
1991,119,ok
1991,120,ok
1991,121,ok
1991,122,ok
1991,123,ok
1991,124,ok
1991,125,ok
1991,126,ok
1991,127,ok
1991,128,ok
1991,129,ok
1991,130,ok
1991,131,ok
1991,132,ok
1991,133,ok
1991,134,ok
1991,135,ok
1991,136,ok
1991,137,ok
1991,138,ok
1991,139,ok
1991,140,ok
1991,141,ok
1991,142,ok
1991,143,ok
1991,144,ok
1991,145,ok
1991,146,ok
1991,147,ok
1991,148,ok
1991,149,ok
1991,150,ok
1991,151,ok
1991,152,ok
1991,153,ok
1991,154,ok
1991,155,ok
1991,156,ok
1991,157,ok
1991,158,ok
1991,159,ok
1991,160,ok
1991,161,positive_band_below_min_run
1991,162,no_positive_profile
1991,163,no_positive_profile
1991,164,no_positive_profile
1991,165,no_positive_profile
1991,166,ok
1991,167,ok
1991,168,ok
1991,169,ok
1991,170,ok
1991,171,ok
1991,172,ok
1991,173,ok
1991,174,ok
1991,175,ok
1991,176,ok
1991,177,ok
1991,178,ok
1991,179,ok
1991,180,ok
1991,181,ok
1991,182,all_nan_profile
1991,183,all_nan_profile
1992,1,all_nan_profile
1992,2,all_nan_profile
1992,3,ok
1992,4,ok
1992,5,ok
1992,6,ok
1992,7,ok
1992,8,ok
1992,9,ok
1992,10,ok
1992,11,ok
1992,12,ok
1992,13,ok
1992,14,ok
1992,15,ok
1992,16,ok
1992,17,ok
1992,18,ok
1992,19,ok
1992,20,ok
1992,21,ok
1992,22,ok
1992,23,ok
1992,24,ok
1992,25,ok
1992,26,ok
1992,27,ok
1992,28,ok
1992,29,ok
1992,30,ok
1992,31,ok
1992,32,ok
1992,33,ok
1992,34,ok
1992,35,ok
1992,36,ok
1992,37,ok
1992,38,ok
1992,39,ok
1992,40,ok
1992,41,ok
1992,42,ok
1992,43,ok
1992,44,ok
1992,45,ok
1992,46,ok
1992,47,ok
1992,48,ok
1992,49,ok
1992,50,ok
1992,51,ok
1992,52,ok
1992,53,ok
1992,54,ok
1992,55,ok
1992,56,ok
1992,57,ok
1992,58,ok
1992,59,ok
1992,60,ok
1992,61,ok
1992,62,ok
1992,63,ok
1992,64,ok
1992,65,ok
1992,66,ok
1992,67,ok
1992,68,ok
1992,69,ok
1992,70,ok
1992,71,ok
1992,72,ok
1992,73,ok
1992,74,ok
1992,75,ok
1992,76,ok
1992,77,ok
1992,78,ok
1992,79,ok
1992,80,ok
1992,81,ok
1992,82,ok
1992,83,ok
1992,84,ok
1992,85,ok
1992,86,ok
1992,87,ok
1992,88,ok
1992,89,ok
1992,90,ok
1992,91,ok
1992,92,ok
1992,93,ok
1992,94,ok
1992,95,ok
1992,96,ok
1992,97,ok
1992,98,ok
1992,99,ok
1992,100,ok
1992,101,ok
1992,102,ok
1992,103,ok
1992,104,ok
1992,105,ok
1992,106,ok
1992,107,ok
1992,108,ok
1992,109,ok
1992,110,ok
1992,111,ok
1992,112,ok
1992,113,ok
1992,114,ok
1992,115,ok
1992,116,ok
1992,117,ok
1992,118,ok
1992,119,ok
1992,120,ok
1992,121,ok
1992,122,ok
1992,123,ok
1992,124,ok
1992,125,ok
1992,126,ok
1992,127,ok
1992,128,ok
1992,129,ok
1992,130,ok
1992,131,ok
1992,132,ok
1992,133,ok
1992,134,ok
1992,135,ok
1992,136,ok
1992,137,ok
1992,138,ok
1992,139,ok
1992,140,ok
1992,141,ok
1992,142,ok
1992,143,ok
1992,144,ok
1992,145,ok
1992,146,ok
1992,147,ok
1992,148,ok
1992,149,ok
1992,150,ok
1992,151,ok
1992,152,ok
1992,153,ok
1992,154,ok
1992,155,ok
1992,156,ok
1992,157,ok
1992,158,ok
1992,159,ok
1992,160,ok
1992,161,ok
1992,162,ok
1992,163,ok
1992,164,ok
1992,165,ok
1992,166,ok
1992,167,ok
1992,168,ok
1992,169,positive_band_below_min_run
1992,170,ok
1992,171,ok
1992,172,ok
1992,173,ok
1992,174,ok
1992,175,ok
1992,176,ok
1992,177,positive_band_below_min_run
1992,178,positive_band_below_min_run
1992,179,ok
1992,180,ok
1992,181,ok
1992,182,all_nan_profile
1992,183,all_nan_profile
1993,1,all_nan_profile
1993,2,all_nan_profile
1993,3,ok
1993,4,ok
1993,5,ok
1993,6,ok
1993,7,ok
1993,8,ok
1993,9,ok
1993,10,ok
1993,11,ok
1993,12,ok
1993,13,ok
1993,14,ok
1993,15,ok
1993,16,ok
1993,17,ok
1993,18,ok
1993,19,ok
1993,20,ok
1993,21,ok
1993,22,ok
1993,23,ok
1993,24,ok
1993,25,ok
1993,26,ok
1993,27,ok
1993,28,ok
1993,29,ok
1993,30,ok
1993,31,ok
1993,32,ok
1993,33,ok
1993,34,ok
1993,35,ok
1993,36,ok
1993,37,ok
1993,38,ok
1993,39,ok
1993,40,ok
1993,41,ok
1993,42,ok
1993,43,ok
1993,44,ok
1993,45,ok
1993,46,ok
1993,47,ok
1993,48,ok
1993,49,ok
1993,50,ok
1993,51,ok
1993,52,ok
1993,53,ok
1993,54,ok
1993,55,ok
1993,56,ok
1993,57,ok
1993,58,ok
1993,59,ok
1993,60,ok
1993,61,ok
1993,62,ok
1993,63,ok
1993,64,ok
1993,65,ok
1993,66,ok
1993,67,ok
1993,68,ok
1993,69,ok
1993,70,ok
1993,71,ok
1993,72,ok
1993,73,ok
1993,74,ok
1993,75,ok
1993,76,ok
1993,77,ok
1993,78,ok
1993,79,ok
1993,80,ok
1993,81,ok
1993,82,ok
1993,83,ok
1993,84,ok
1993,85,ok
1993,86,ok
1993,87,ok
1993,88,ok
1993,89,ok
1993,90,ok
1993,91,ok
1993,92,ok
1993,93,ok
1993,94,ok
1993,95,ok
1993,96,ok
1993,97,ok
1993,98,ok
1993,99,ok
1993,100,ok
1993,101,ok
1993,102,ok
1993,103,ok
1993,104,ok
1993,105,ok
1993,106,ok
1993,107,ok
1993,108,ok
1993,109,ok
1993,110,ok
1993,111,ok
1993,112,ok
1993,113,ok
1993,114,ok
1993,115,ok
1993,116,ok
1993,117,ok
1993,118,ok
1993,119,ok
1993,120,ok
1993,121,ok
1993,122,ok
1993,123,ok
1993,124,ok
1993,125,ok
1993,126,ok
1993,127,ok
1993,128,ok
1993,129,ok
1993,130,ok
1993,131,ok
1993,132,ok
1993,133,ok
1993,134,ok
1993,135,ok
1993,136,ok
1993,137,ok
1993,138,ok
1993,139,ok
1993,140,ok
1993,141,ok
1993,142,ok
1993,143,ok
1993,144,ok
1993,145,ok
1993,146,ok
1993,147,ok
1993,148,ok
1993,149,ok
1993,150,ok
1993,151,ok
1993,152,ok
1993,153,ok
1993,154,ok
1993,155,ok
1993,156,ok
1993,157,ok
1993,158,ok
1993,159,ok
1993,160,ok
1993,161,ok
1993,162,ok
1993,163,ok
1993,164,ok
1993,165,ok
1993,166,ok
1993,167,ok
1993,168,ok
1993,169,ok
1993,170,ok
1993,171,ok
1993,172,ok
1993,173,ok
1993,174,ok
1993,175,ok
1993,176,ok
1993,177,ok
1993,178,ok
1993,179,ok
1993,180,ok
1993,181,ok
1993,182,all_nan_profile
1993,183,all_nan_profile
1994,1,all_nan_profile
1994,2,all_nan_profile
1994,3,ok
1994,4,ok
1994,5,ok
1994,6,ok
1994,7,ok
1994,8,ok
1994,9,ok
1994,10,ok
1994,11,ok
1994,12,ok
1994,13,ok
1994,14,ok
1994,15,ok
1994,16,ok
1994,17,ok
1994,18,ok
1994,19,ok
1994,20,ok
1994,21,ok
1994,22,ok
1994,23,ok
1994,24,ok
1994,25,ok
1994,26,ok
1994,27,ok
1994,28,ok
1994,29,ok
1994,30,ok
1994,31,ok
1994,32,ok
1994,33,ok
1994,34,ok
1994,35,ok
1994,36,ok
1994,37,ok
1994,38,ok
1994,39,ok
1994,40,ok
1994,41,ok
1994,42,ok
1994,43,ok
1994,44,ok
1994,45,ok
1994,46,ok
1994,47,ok
1994,48,ok
1994,49,ok
1994,50,ok
1994,51,ok
1994,52,ok
1994,53,ok
1994,54,ok
1994,55,ok
1994,56,ok
1994,57,ok
1994,58,ok
1994,59,ok
1994,60,ok
1994,61,ok
1994,62,ok
1994,63,ok
1994,64,ok
1994,65,ok
1994,66,ok
1994,67,ok
1994,68,ok
1994,69,ok
1994,70,ok
1994,71,ok
1994,72,ok
1994,73,ok
1994,74,ok
1994,75,ok
1994,76,ok
1994,77,ok
1994,78,ok
1994,79,ok
1994,80,ok
1994,81,ok
1994,82,ok
1994,83,ok
1994,84,ok
1994,85,ok
1994,86,ok
1994,87,ok
1994,88,ok
1994,89,ok
1994,90,ok
1994,91,ok
1994,92,ok
1994,93,ok
1994,94,ok
1994,95,ok
1994,96,ok
1994,97,ok
1994,98,ok
1994,99,ok
1994,100,ok
1994,101,ok
1994,102,ok
1994,103,ok
1994,104,ok
1994,105,ok
1994,106,ok
1994,107,ok
1994,108,ok
1994,109,ok
1994,110,ok
1994,111,ok
1994,112,ok
1994,113,ok
1994,114,ok
1994,115,ok
1994,116,ok
1994,117,ok
1994,118,ok
1994,119,ok
1994,120,ok
1994,121,ok
1994,122,ok
1994,123,ok
1994,124,ok
1994,125,ok
1994,126,ok
1994,127,ok
1994,128,ok
1994,129,ok
1994,130,ok
1994,131,ok
1994,132,ok
1994,133,ok
1994,134,ok
1994,135,ok
1994,136,ok
1994,137,ok
1994,138,ok
1994,139,ok
1994,140,ok
1994,141,ok
1994,142,ok
1994,143,ok
1994,144,ok
1994,145,ok
1994,146,ok
1994,147,ok
1994,148,ok
1994,149,ok
1994,150,ok
1994,151,ok
1994,152,ok
1994,153,ok
1994,154,ok
1994,155,ok
1994,156,ok
1994,157,ok
1994,158,ok
1994,159,ok
1994,160,ok
1994,161,ok
1994,162,ok
1994,163,ok
1994,164,ok
1994,165,ok
1994,166,ok
1994,167,ok
1994,168,ok
1994,169,ok
1994,170,ok
1994,171,ok
1994,172,ok
1994,173,ok
1994,174,ok
1994,175,ok
1994,176,ok
1994,177,ok
1994,178,ok
1994,179,ok
1994,180,ok
1994,181,ok
1994,182,all_nan_profile
1994,183,all_nan_profile
1995,1,all_nan_profile
1995,2,all_nan_profile
1995,3,ok
1995,4,ok
1995,5,ok
1995,6,ok
1995,7,ok
1995,8,ok
1995,9,ok
1995,10,ok
1995,11,ok
1995,12,ok
1995,13,ok
1995,14,ok
1995,15,ok
1995,16,ok
1995,17,ok
1995,18,ok
1995,19,ok
1995,20,ok
1995,21,ok
1995,22,ok
1995,23,ok
1995,24,ok
1995,25,ok
1995,26,ok
1995,27,ok
1995,28,ok
1995,29,ok
1995,30,ok
1995,31,ok
1995,32,ok
1995,33,ok
1995,34,ok
1995,35,ok
1995,36,ok
1995,37,ok
1995,38,ok
1995,39,ok
1995,40,ok
1995,41,ok
1995,42,ok
1995,43,ok
1995,44,ok
1995,45,ok
1995,46,ok
1995,47,ok
1995,48,ok
1995,49,ok
1995,50,ok
1995,51,ok
1995,52,ok
1995,53,ok
1995,54,ok
1995,55,ok
1995,56,ok
1995,57,ok
1995,58,ok
1995,59,ok
1995,60,ok
1995,61,ok
1995,62,ok
1995,63,ok
1995,64,ok
1995,65,ok
1995,66,ok
1995,67,ok
1995,68,ok
1995,69,ok
1995,70,ok
1995,71,ok
1995,72,ok
1995,73,ok
1995,74,ok
1995,75,ok
1995,76,ok
1995,77,ok
1995,78,ok
1995,79,ok
1995,80,ok
1995,81,ok
1995,82,ok
1995,83,ok
1995,84,ok
1995,85,ok
1995,86,ok
1995,87,ok
1995,88,ok
1995,89,ok
1995,90,ok
1995,91,ok
1995,92,ok
1995,93,ok
1995,94,ok
1995,95,ok
1995,96,ok
1995,97,ok
1995,98,ok
1995,99,ok
1995,100,ok
1995,101,ok
1995,102,ok
1995,103,ok
1995,104,ok
1995,105,ok
1995,106,ok
1995,107,ok
1995,108,ok
1995,109,ok
1995,110,ok
1995,111,ok
1995,112,ok
1995,113,ok
1995,114,ok
1995,115,ok
1995,116,ok
1995,117,ok
1995,118,ok
1995,119,ok
1995,120,ok
1995,121,ok
1995,122,ok
1995,123,ok
1995,124,ok
1995,125,ok
1995,126,ok
1995,127,ok
1995,128,ok
1995,129,ok
1995,130,ok
1995,131,ok
1995,132,ok
1995,133,ok
1995,134,ok
1995,135,ok
1995,136,ok
1995,137,ok
1995,138,ok
1995,139,ok
1995,140,ok
1995,141,ok
1995,142,ok
1995,143,ok
1995,144,ok
1995,145,ok
1995,146,ok
1995,147,ok
1995,148,ok
1995,149,ok
1995,150,ok
1995,151,ok
1995,152,ok
1995,153,ok
1995,154,ok
1995,155,ok
1995,156,ok
1995,157,ok
1995,158,ok
1995,159,ok
1995,160,ok
1995,161,ok
1995,162,ok
1995,163,ok
1995,164,ok
1995,165,ok
1995,166,ok
1995,167,ok
1995,168,ok
1995,169,ok
1995,170,ok
1995,171,ok
1995,172,ok
1995,173,ok
1995,174,ok
1995,175,ok
1995,176,ok
1995,177,ok
1995,178,ok
1995,179,ok
1995,180,ok
1995,181,ok
1995,182,all_nan_profile
1995,183,all_nan_profile
1996,1,all_nan_profile
1996,2,all_nan_profile
1996,3,ok
1996,4,ok
1996,5,ok
1996,6,ok
1996,7,ok
1996,8,ok
1996,9,ok
1996,10,ok
1996,11,ok
1996,12,ok
1996,13,ok
1996,14,ok
1996,15,ok
1996,16,ok
1996,17,ok
1996,18,ok
1996,19,ok
1996,20,ok
1996,21,ok
1996,22,ok
1996,23,ok
1996,24,ok
1996,25,ok
1996,26,ok
1996,27,ok
1996,28,ok
1996,29,ok
1996,30,ok
1996,31,ok
1996,32,ok
1996,33,ok
1996,34,ok
1996,35,ok
1996,36,ok
1996,37,ok
1996,38,ok
1996,39,ok
1996,40,ok
1996,41,ok
1996,42,ok
1996,43,ok
1996,44,ok
1996,45,ok
1996,46,ok
1996,47,ok
1996,48,ok
1996,49,ok
1996,50,ok
1996,51,ok
1996,52,ok
1996,53,ok
1996,54,ok
1996,55,ok
1996,56,ok
1996,57,ok
1996,58,ok
1996,59,ok
1996,60,ok
1996,61,ok
1996,62,ok
1996,63,ok
1996,64,ok
1996,65,ok
1996,66,ok
1996,67,ok
1996,68,ok
1996,69,ok
1996,70,ok
1996,71,ok
1996,72,ok
1996,73,ok
1996,74,ok
1996,75,ok
1996,76,ok
1996,77,ok
1996,78,ok
1996,79,ok
1996,80,ok
1996,81,ok
1996,82,ok
1996,83,ok
1996,84,ok
1996,85,ok
1996,86,ok
1996,87,ok
1996,88,ok
1996,89,ok
1996,90,ok
1996,91,ok
1996,92,ok
1996,93,ok
1996,94,ok
1996,95,ok
1996,96,ok
1996,97,ok
1996,98,ok
1996,99,ok
1996,100,ok
1996,101,ok
1996,102,ok
1996,103,ok
1996,104,ok
1996,105,ok
1996,106,ok
1996,107,ok
1996,108,ok
1996,109,ok
1996,110,ok
1996,111,ok
1996,112,ok
1996,113,ok
1996,114,ok
1996,115,ok
1996,116,ok
1996,117,ok
1996,118,ok
1996,119,ok
1996,120,ok
1996,121,ok
1996,122,ok
1996,123,ok
1996,124,ok
1996,125,ok
1996,126,ok
1996,127,ok
1996,128,ok
1996,129,ok
1996,130,ok
1996,131,ok
1996,132,ok
1996,133,ok
1996,134,ok
1996,135,ok
1996,136,ok
1996,137,ok
1996,138,ok
1996,139,ok
1996,140,ok
1996,141,ok
1996,142,ok
1996,143,ok
1996,144,ok
1996,145,ok
1996,146,ok
1996,147,ok
1996,148,ok
1996,149,ok
1996,150,ok
1996,151,ok
1996,152,ok
1996,153,ok
1996,154,ok
1996,155,ok
1996,156,ok
1996,157,ok
1996,158,ok
1996,159,ok
1996,160,ok
1996,161,ok
1996,162,ok
1996,163,ok
1996,164,ok
1996,165,ok
1996,166,ok
1996,167,ok
1996,168,ok
1996,169,ok
1996,170,ok
1996,171,ok
1996,172,ok
1996,173,ok
1996,174,ok
1996,175,ok
1996,176,ok
1996,177,ok
1996,178,ok
1996,179,ok
1996,180,ok
1996,181,ok
1996,182,all_nan_profile
1996,183,all_nan_profile
1997,1,all_nan_profile
1997,2,all_nan_profile
1997,3,ok
1997,4,ok
1997,5,ok
1997,6,ok
1997,7,ok
1997,8,ok
1997,9,ok
1997,10,ok
1997,11,ok
1997,12,ok
1997,13,ok
1997,14,ok
1997,15,ok
1997,16,ok
1997,17,ok
1997,18,ok
1997,19,ok
1997,20,ok
1997,21,positive_band_below_min_run
1997,22,no_positive_profile
1997,23,ok
1997,24,ok
1997,25,ok
1997,26,ok
1997,27,ok
1997,28,ok
1997,29,ok
1997,30,ok
1997,31,ok
1997,32,ok
1997,33,ok
1997,34,ok
1997,35,ok
1997,36,ok
1997,37,ok
1997,38,ok
1997,39,ok
1997,40,ok
1997,41,ok
1997,42,ok
1997,43,ok
1997,44,ok
1997,45,ok
1997,46,ok
1997,47,ok
1997,48,ok
1997,49,ok
1997,50,ok
1997,51,ok
1997,52,ok
1997,53,ok
1997,54,ok
1997,55,ok
1997,56,ok
1997,57,ok
1997,58,ok
1997,59,ok
1997,60,ok
1997,61,ok
1997,62,ok
1997,63,ok
1997,64,ok
1997,65,ok
1997,66,ok
1997,67,ok
1997,68,ok
1997,69,ok
1997,70,ok
1997,71,ok
1997,72,ok
1997,73,ok
1997,74,ok
1997,75,ok
1997,76,ok
1997,77,ok
1997,78,ok
1997,79,ok
1997,80,ok
1997,81,ok
1997,82,ok
1997,83,ok
1997,84,ok
1997,85,ok
1997,86,ok
1997,87,ok
1997,88,ok
1997,89,ok
1997,90,ok
1997,91,ok
1997,92,ok
1997,93,ok
1997,94,ok
1997,95,ok
1997,96,ok
1997,97,ok
1997,98,ok
1997,99,ok
1997,100,ok
1997,101,ok
1997,102,ok
1997,103,ok
1997,104,ok
1997,105,ok
1997,106,ok
1997,107,ok
1997,108,ok
1997,109,ok
1997,110,ok
1997,111,ok
1997,112,ok
1997,113,ok
1997,114,ok
1997,115,ok
1997,116,ok
1997,117,ok
1997,118,ok
1997,119,ok
1997,120,ok
1997,121,ok
1997,122,ok
1997,123,ok
1997,124,ok
1997,125,ok
1997,126,ok
1997,127,ok
1997,128,ok
1997,129,ok
1997,130,ok
1997,131,ok
1997,132,ok
1997,133,ok
